Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
1059,359709,389457,464522
1060,365227,397313,469555
1061,357476,395348,457001
1062,345570,382490,474910
1063,349948,414837,456200
1064,349828,390205,461407
1065,365188,390843,464663
1066,350149,393646,466951
1067,356642,399356,450504
1068,346540,381304,478078
1069,364259,383805,458022
1070,353944,392813,457722
1071,352351,381142,467301
1072,350948,384252,458448
1073,354002,404138,587831
1074,373682,385360,454353
1075,360805,379089,448175
1076,349188,379529,462591
1077,353285,385088,456334
1078,357457,397173,452357
1079,355099,382988,469480
1080,349833,380005,454581
1081,345912,389254,468700
1082,356960,383917,458085
1083,351540,386725,462905
1084,353180,386331,451859
1085,346435,379450,464301
1086,348028,389764,517064
1087,406032,411621,473258
1088,356158,395801,456895
1089,357647,382825,465702
1090,406584,536762,511501
1091,357282,383154,459291
1092,358578,382270,462145
1093,369614,385247,476159
1094,353866,389064,457943
1095,363257,396785,458806
1096,357413,397478,464771
1097,347765,385057,457687
1098,364217,390069,459115
1099,353369,391710,496177
1100,500637,394933,461880
1101,364687,387650,457918
1102,350036,380013,468414
1103,352658,537812,479980
1104,355476,389591,470602
1105,356480,384910,462056
1106,358572,416402,467490
1107,356216,400717,465129
1108,350979,381197,458969
1109,364502,406899,462332
1110,355954,420412,471133
1111,353900,382177,449785
1112,355145,393834,463070
1113,355617,393165,467878
1114,365628,391864,454197
1115,345605,393521,488786
1116,355103,372571,467691
1117,356853,379927,460085
1118,350785,391378,451233
1119,354702,391550,467107
1120,360036,392386,459476
1121,362526,381841,453875
1122,354976,387571,486491
1123,355060,383568,461646
1124,356074,390521,466463
1125,354759,391637,469061
1126,351259,391092,468267
1127,365636,387751,450459
1128,466910,392240,473410
1129,362612,391395,472788
1130,354243,396206,476417
1131,350867,397120,459381
1132,368602,380033,473503
1133,357452,391763,498727
1134,368895,394115,472270
1135,370554,395202,460975
1136,363724,396503,451064
1137,356726,381588,468101
1138,357758,385370,470971
1139,449302,411924,464536
1140,448884,399666,465887
1141,401398,393976,469320
1142,353201,398510,462850
1143,361330,404672,458234
1144,365771,381698,470834
1145,356433,392354,455146
1146,347149,378552,476265
1147,358855,390928,457948
1148,360374,404499,461634
1149,365853,398537,469949
1150,361148,385858,465056
1151,365331,387214,450560
1152,348862,381197,478871
1153,351457,385091,476108
1154,357661,391404,477405
1155,364289,396225,482717
1156,354416,380494,450186
1157,379819,397556,456711
1158,356150,389212,465292
1159,355058,378810,448427
1160,350264,397981,457058
1161,346703,384202,466217
1162,345253,383417,449750
1163,355695,397385,456544
1164,351596,395438,471977
1165,356735,381877,467939
1166,364444,396947,468946
1167,352334,387088,466453
1168,353186,386265,460279
1169,357813,388527,460211
1170,354111,391164,479784
1171,351628,387409,470154
1172,354580,392519,461002
1173,347850,381433,452094
1174,352872,385507,454892
1175,352544,393799,457192
1176,351208,378701,452975
1177,355048,388544,457893
1178,351184,414563,519032
1179,427401,387364,464611
1180,356719,394177,453125
1181,385817,383586,472692
1182,354497,379783,455784
1183,356947,402105,460880
1184,352142,391635,453530
1185,350627,383680,452024
1186,361573,389801,455483
1187,351123,394842,462818
1188,355904,383066,446559
1189,356456,385085,459775
1190,347459,459220,456960
1191,351314,378026,473086
1192,389803,453106,465300
1193,360566,387972,477000
1194,356426,386984,465154
1195,362506,390970,455099
1196,359468,391210,470172
1197,353817,393683,454692
1198,349040,389804,451752
1199,350168,382940,452780
1200,356097,379327,451124
1201,347927,382138,479546
1202,354593,387657,536017
1203,362676,391853,476054
1204,352838,397572,501849
1205,406709,470414,481079
1206,349234,390170,451245
1207,372806,376267,454679
1208,350576,387434,467177
1209,359767,392518,461912
1210,359370,377600,450224
1211,343536,378642,465509
1212,354266,388819,466828
1213,361183,390935,460258
1214,352658,382131,473414
1215,352505,388159,466928
1216,358900,385585,463241
1217,354146,381992,468028
1218,364797,523385,530642
1219,362117,388047,459646
