Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
2018,298945,336741,419498
2019,298472,324769,419231
2020,303111,328610,429530
2021,288514,323695,430189
2022,291312,323920,415649
2023,290721,332722,427651
2024,304223,327254,431247
2025,298393,332158,425765
2026,309017,320731,430758
2027,293501,330023,429107
2028,295981,322001,422040
2029,289429,335467,429504
2030,316122,326530,433235
2031,300301,340609,423543
2032,303325,324621,433141
2033,297333,320639,430586
2034,295993,330899,425450
2035,296844,328308,419930
2036,292145,337801,425076
2037,299804,330166,430842
2038,294608,332061,432255
2039,302416,333625,426548
2040,304885,329782,424246
2041,377019,384588,437440
2042,300216,327194,425411
2043,298476,330118,565198
2044,311783,334974,441881
2045,323757,328568,425362
2046,298312,327475,430129
2047,292401,332931,428506
2048,292013,339145,423577
2049,296988,331222,446294
2050,292155,329707,419650
2051,297707,330368,435492
2052,310330,340463,438030
2053,301158,342658,417636
2054,299598,362336,434346
2055,305364,349557,430422
2056,314379,327623,426242
2057,301920,330169,425154
2058,297436,352831,424468
2059,293197,329883,434707
2060,303838,327585,425881
2061,304053,335238,433533
2062,301658,326603,433341
2063,297817,329309,421446
2064,291884,334165,429301
2065,293114,329931,436436
2066,299155,322908,431527
2067,299491,340315,421038
2068,291589,314998,426344
2069,295578,323557,422168
2070,293820,336583,423339
2071,290097,323114,428174
2072,289846,326740,425035
2073,293244,338534,425654
2074,293875,328059,422074
2075,299759,321302,428901
2076,298632,327160,436847
2077,295709,330292,434005
2078,293413,328553,428751
2079,292818,362948,425486
2080,296543,327580,425213
2081,308398,329800,427793
2082,298575,325103,438054
2083,302184,330026,423795
2084,307992,341708,418686
2085,297253,324892,419981
2086,300992,323523,421554
2087,296105,324420,439431
2088,296867,330659,416933
2089,300482,324081,426260
2090,296599,323295,433469
2091,291306,333169,435083
2092,302824,324954,429504
2093,297324,326573,436669
2094,293251,322001,422305
2095,301225,326753,425172
2096,296056,321958,430899
2097,292598,338243,440621
2098,318567,330753,429803
2099,312347,337639,440257
2100,295985,324598,427406
2101,301121,336562,432279
2102,291341,332776,428653
2103,295558,327596,430192
2104,308978,334003,434694
2105,288892,321447,430541
2106,298025,329319,423739
2107,307708,341577,426552
2108,295138,337004,423186
2109,299606,325648,427467
2110,298516,329651,421320
2111,285086,334113,429745
2112,296150,333233,421319
2113,298565,319265,417192
2114,287792,328280,423586
2115,302905,324241,430515
2116,296937,324677,415669
2117,290760,343827,434087
2118,296966,329109,447322
2119,336799,325402,427675
2120,298575,337439,426354
2121,303302,324686,435181
2122,310146,339515,419288
2123,299400,323683,420429
2124,288196,321713,436119
2125,291978,323745,428459
2126,298408,335707,431747
2127,296691,329301,438713
2128,301930,340132,427869
2129,308741,331508,427764
2130,286270,321196,438684
2131,295156,330452,423137
2132,301420,328027,419847
2133,297549,330158,432052
2134,297232,325630,418566
2135,300041,326064,434955
2136,299894,349137,439527
2137,295531,329366,418996
2138,303742,326193,418897
2139,298737,319745,427073
2140,297023,333753,420918
2141,292268,335601,424678
2142,299190,330617,423274
2143,316668,334718,438650
2144,302256,327104,440315
2145,300470,323794,422020
2146,301972,326969,429680
2147,303674,347212,423619
2148,295676,331100,429168
2149,285852,320759,426039
2150,293235,320661,427266
2151,306998,325270,437093
2152,295807,335586,422957
2153,295976,326299,431775
2154,292787,321859,453859
2155,292778,339354,428438
2156,297916,329958,426925
2157,307216,333831,423226
2158,299442,333152,424271
2159,291388,330957,420653
2160,303203,322560,423299
2161,294387,320874,444065
2162,302562,343130,422613
2163,292778,338108,435032
2164,303583,333808,434661
2165,293243,341118,427670
2166,301954,326460,432005
2167,299637,333097,433091
2168,297708,328349,508282
2169,296150,326048,419103
2170,290132,333502,425192
2171,299019,320140,417845
2172,294343,327849,419999
2173,296221,326811,424151
2174,298686,327001,415810
2175,300732,345740,424401
2176,292450,317368,417505
2177,299276,331688,420894
2178,294507,332751,440389
2179,334472,332276,426913
2180,302458,329036,425582
2181,291847,330066,426018
2182,292151,338153,427018
2183,290651,329715,421999
2184,295079,330159,434174
2185,298665,334196,436243
2186,311723,332374,420836
2187,297250,324731,431870
2188,299375,331631,428415
2189,305401,330551,421896
2190,297443,322896,431281
2191,294871,328970,427329
2192,295648,332974,434749
2193,297127,329616,435647
2194,297387,327951,418920
2195,289513,332583,423483
2196,293610,327742,438173
2197,302078,318333,422336
2198,299716,332953,422320
2199,296407,328376,433728
2200,300604,331878,427725
2201,294744,331240,424601
2202,288756,326826,429452
2203,292490,319530,438148
2204,291336,335346,454786
2205,295970,325778,450879
2206,292805,328775,427567
2207,302075,331154,433646
2208,296371,328046,421580
2209,301427,323823,422532
2210,291791,336980,428267
2211,292735,325961,430515
2212,313747,328995,418705
2213,293958,331710,434657
2214,294875,332510,432731
2215,291038,336115,428990
2216,297930,327005,428471
2217,298463,328612,421397
2218,314023,327696,425262
2219,291857,324725,439589
2220,299783,338694,441940
2221,301274,331228,440791
2222,298134,330839,439939
2223,300487,328400,424855
2224,302663,323071,427609
2225,301754,329744,438091
2226,306037,335566,436631
2227,310685,330841,429600
2228,304405,335426,427245
2229,291639,355702,429905
2230,302206,334966,431631
2231,300980,334829,443011
2232,299783,329183,435022
2233,309333,340007,421030
2234,297700,335596,438490
2235,301402,332271,428207
2236,302395,343469,428193
2237,303520,343862,430772
2238,291493,323667,420505
2239,289769,321108,431788
2240,299657,331778,422532
2241,295073,335094,424924
2242,297098,329322,435926
2243,294320,327040,418863
2244,297036,338218,424604
2245,304664,335877,436738
2246,293240,323167,423861
2247,303078,345056,425044
2248,297200,325207,440031
2249,302816,326815,427057
2250,299818,337625,434646
2251,302984,327503,438477
2252,298623,334771,433616
2253,371099,321679,424401
2254,329214,348663,433370
2255,299653,338354,429619
2256,293145,330523,421661
2257,302519,346472,429224
2258,296472,333125,437646
2259,300467,328142,424941
2260,328719,341109,444778
2261,308385,331123,446130
2262,298075,324480,432783
2263,295311,334982,431910
2264,298423,323575,434423
2265,293765,334739,449800
2266,305370,333026,519464
2267,315304,323819,427812
2268,292427,328369,437561
2269,300842,329285,443665
2270,299503,337146,428524
2271,306965,329287,419333
2272,309735,327640,420381
2273,308912,332013,431550
2274,313659,388480,432979
2275,302672,329718,474885
2276,302749,454437,556909
2277,316240,332011,431002
2278,304058,341179,461888
2279,299349,328600,428364
2280,297062,318669,445980
2281,303679,332727,434388
2282,297688,355158,428013
2283,310456,326654,429606
2284,304185,326897,433572
2285,393302,343172,425163
2286,300409,321955,435242
2287,297673,328671,428322
2288,300378,340514,430200
2289,297654,331661,428709
2290,315230,325854,446808
2291,312232,333761,418677
2292,288892,318750,428799
2293,298483,331353,425384
2294,298001,342330,433147
2295,299532,325821,430927
2296,293480,332134,424574
2297,294017,334243,428020
2298,296460,330585,437878
2299,303592,336458,453751
2300,313041,351391,428762
2301,306324,334121,433028
2302,291190,321306,436069
2303,331127,331360,425596
2304,300500,326325,426579
2305,294423,326681,423023
2306,291023,330861,420910
2307,291385,322485,438394
2308,321301,388267,433516
2309,318785,345944,435694
2310,302969,334752,433502
2311,291367,323882,423399
2312,294909,340313,427270
2313,293162,324898,428874
2314,303315,321020,420921
2315,294433,333758,427355
2316,289916,323800,447638
2317,302242,333931,423261
2318,301315,331687,418955
2319,294504,325586,419751
2320,303277,324998,422348
2321,296016,344834,433819
2322,299890,324397,424441
2323,302157,317956,426583
2324,303272,332776,430510
2325,299918,353212,482274
2326,300140,325408,436394
2327,299061,336865,426934
2328,333932,337989,431631
2329,308760,326738,433884
2330,297246,335056,434386
2331,305529,326571,430067
2332,307239,337172,438772
2333,290508,324703,453258
2334,308185,335804,428202
2335,306982,329790,424669
2336,316756,331724,534179
2337,303976,331796,433749
2338,301462,352013,448690
2339,306506,339615,457496
2340,296844,320315,420031
2341,291657,335717,429717
2342,294448,436730,515688
2343,289574,322675,438700
2344,302279,344119,422500
2345,288697,333819,422840
2346,292979,326224,441332
2347,290758,331898,424906
2348,288877,335923,428899
2349,341311,326588,426712
2350,297000,327482,453785
2351,309487,323776,440771
2352,299003,359310,420476
2353,294369,332683,468785
2354,313782,337370,429481
2355,297315,399857,428563
2356,293044,334657,435557
2357,298701,331260,439629
2358,301545,325197,422184
2359,289467,373073,527138
2360,302647,332837,433755
2361,293407,336070,419584
2362,290309,324758,437026
2363,291601,325930,434147
2364,301945,323419,417399
2365,290138,322443,432106
2366,307078,327497,426398
2367,312109,340430,439949
2368,333155,324642,430043
2369,294181,324160,420553
2370,293400,339130,414814
2371,286346,319129,416834
2372,297665,324634,427286
2373,289600,331989,425853
2374,294794,325717,458570
2375,304128,332210,436325
2376,314404,354851,501777
2377,327039,329724,431973
2378,293837,325614,437900
2379,299993,341359,432308
2380,306474,327606,430429
2381,294467,328650,429892
2382,293601,326113,418250
2383,302428,337674,425651
2384,292281,325521,432827
2385,309483,340655,417517
2386,289223,331534,422907
2387,300756,386910,531156
2388,295612,353096,462890
2389,326947,333497,427539
2390,300704,322963,442654
2391,300257,333373,428781
2392,299328,328521,429938
2393,295323,336808,462831
2394,297293,321057,439148
2395,303993,341627,437791
2396,316229,325823,420691
2397,301497,324719,427498
2398,303566,322529,432084
2399,293355,324113,427822
2400,296152,416911,455260
2401,302393,333292,429151
2402,331392,369102,431575
2403,293015,336189,422965
2404,296819,324626,429874
2405,386275,338228,423460
2406,304223,332637,419796
2407,299996,329033,429890
2408,308195,327800,421181
2409,304895,325691,424344
2410,295211,323931,460341
2411,295848,323111,414625
2412,305425,325836,425535
2413,290156,338569,436620
2414,300371,328133,425521
2415,310702,335797,426568
2416,304737,335342,436299
2417,301180,337567,431878
2418,298887,331694,422243
2419,290351,341553,428379
2420,286250,321420,421277
2421,301390,328149,424472
2422,293193,324450,427468
2423,297447,330791,418041
2424,290781,330940,419468
2425,293405,321345,430242
2426,290394,320093,469769
2427,300326,327192,428889
2428,295482,332173,427577
2429,294252,323596,417903
2430,288699,335756,421962
2431,292551,324529,429437
2432,291298,327546,428150
2433,296859,335775,440737
2434,303485,334589,443446
2435,293719,328297,420342
2436,288559,321128,427160
2437,294492,329449,424713
2438,299675,336084,421601
2439,295785,324435,432323
2440,306983,339526,434363
2441,312093,345779,426927
2442,298524,333415,425993
2443,288597,323575,420397
2444,303736,326047,430799
2445,302530,329740,457406
2446,296390,329544,421913
2447,298314,327050,424903
2448,289278,327623,423258
2449,293429,326837,429101
2450,300708,331250,423004
2451,294514,325382,453964
2452,304149,330757,428590
2453,308002,325447,434225
2454,291868,332185,431846
2455,300925,328563,430382
2456,298916,331727,420771
2457,293987,327934,438447
2458,290289,317651,416860
2459,297479,323550,424509
2460,293285,325378,434441
2461,293326,330812,432669
2462,295393,337243,426962
2463,295053,323181,435284
2464,293941,584980,443289
2465,301667,332081,444707
2466,290583,327498,419800
2467,293222,335521,423569
2468,300801,321999,429247
2469,294784,327545,420980
2470,285352,334629,425280
2471,301510,338631,433623
2472,305780,328663,434385
2473,300384,337426,432068
2474,298623,335281,432652
2475,290958,322038,422173
2476,301669,337390,427752
2477,293555,329948,435542
2478,290709,371978,434792
2479,296855,325572,430165
2480,303038,329559,426475
2481,298600,332771,430726
2482,289634,322132,431377
2483,295068,330591,423391
2484,299991,323022,418294
2485,296059,328904,426024
2486,295709,354496,445011
2487,298811,325220,423751
2488,313664,336596,427986
2489,289765,325570,437829
2490,306558,336233,444536
2491,296936,338719,422562
2492,292622,340800,430621
2493,345904,403905,445662
2494,336017,330810,567793
2495,299665,338797,438916
2496,322451,328093,517656
2497,343006,335811,482761
2498,328252,332293,459265
2499,617150,382378,483442
2500,292922,354961,448604
2501,304286,326088,434056
2502,299644,335558,424029
2503,301418,332218,432025
2504,305616,332298,430963
2505,304135,319197,433014
2506,298341,326920,420106
2507,292325,336273,434018
2508,301348,330774,455136
2509,296130,329470,467761
2510,305065,336244,482672
2511,338074,330852,433332
2512,362048,426373,623089
2513,350515,447474,630324
2514,310028,352584,431580
2515,293693,372085,445316
2516,300148,338391,430840
2517,296682,335584,421031
2518,300236,338785,439691
2519,300221,318961,433636
2520,303301,334213,434994
2521,306818,360809,430421
2522,293989,329181,429016
2523,316115,330270,425701
2524,317920,369721,498682
2525,295476,385727,564766
2526,302078,333417,440283
2527,316550,356465,450475
2528,369483,333835,436913
2529,304357,328926,441583
2530,312829,329980,425930
2531,296626,334038,430892
2532,296693,326508,427708
2533,304897,330641,419469
2534,289733,334353,430634
2535,297722,326147,424860
2536,294901,340741,423534
2537,285686,326488,423289
2538,301677,326781,424398
2539,294414,460989,435068
2540,297567,371897,469413
2541,358319,353619,488275
2542,360841,349275,498589
2543,311935,373083,434960
2544,293098,392986,559908
2545,366669,352905,473918
2546,318018,334438,428527
2547,298381,332454,430706
2548,296817,321048,435956
2549,292935,331806,430593
2550,297206,336908,437268
2551,299073,328391,440292
2552,293971,328083,423980
2553,303718,328105,431968
2554,308506,360322,435460
2555,350688,369499,466547
2556,328965,331040,474277
2557,324923,366694,445766
2558,309847,392493,479841
2559,307827,335615,429814
2560,304431,401390,538941
2561,299415,326799,431672
2562,418863,401830,439681
2563,321864,333029,431155
2564,303780,329328,441150
2565,335111,324227,426096
2566,291037,334949,424151
2567,297602,325902,424530
2568,326959,375609,453798
2569,302200,330970,514142
2570,295289,381440,491329
2571,326182,327266,425689
2572,308343,331311,430813
2573,296639,327074,474065
2574,304134,371967,429071
2575,323221,329129,426894
2576,314196,333921,435555
2577,304949,334915,425538
2578,323966,332032,435903
2579,312309,336279,421722
2580,295292,322766,417441
2581,291491,323933,418176
2582,312390,337012,444814
2583,302360,420858,436195
2584,302719,334583,441432
2585,301893,327660,426351
2586,303713,339349,435715
2587,293831,337152,462547
2588,303759,422407,428471
2589,304476,334411,429526
2590,300411,331707,427562
2591,301926,326326,427623
2592,292454,321525,433857
2593,295784,325301,432180
2594,289292,331766,424175
2595,288201,347119,448201
2596,349283,331133,431675
2597,292876,323551,431639
2598,296290,316695,441420
2599,295286,334122,428708
2600,296291,334518,573663
2601,297603,362476,437428
2602,295966,330897,434258
2603,291023,347698,430199
2604,327869,334460,472292
2605,300213,326506,428931
2606,296972,343962,421507
2607,299792,328889,422939
2608,297029,334836,423415
2609,292217,316908,432696
2610,292946,325012,419588
2611,293291,336384,419606
2612,288272,318355,417821
2613,306356,340427,436731
2614,412696,379355,448393
2615,293693,330725,440384
2616,290573,332550,443774
2617,305093,332174,418497
2618,352914,326672,442327
2619,289240,323319,465185
2620,302040,353458,454785
2621,314981,364768,437118
2622,298338,333543,430981
2623,297278,324693,429590
2624,287664,332432,415417
2625,296651,322979,445616
2626,301489,365959,444031
2627,297405,329441,427548
2628,296211,324637,431307
2629,298083,337672,442316
2630,300563,352810,423670
2631,298270,326415,459028
2632,305142,341650,446406
2633,304475,326639,445663
2634,307188,341602,443046
2635,303574,335474,442817
2636,306328,337200,427648
2637,289926,326296,429295
2638,296779,330541,432688
2639,297732,333965,436739
2640,297528,329116,434801
2641,303014,330582,424421
2642,297141,333870,433049
2643,297043,323608,424941
2644,296326,327759,421031
2645,466846,395089,509603
2646,298628,328892,438003
2647,292129,361592,471725
2648,431403,420396,550519
2649,449818,480721,470130
2650,294586,325162,606632
2651,306589,330492,425531
2652,300497,332938,422255
2653,292611,327807,434137
2654,300968,341760,437615
2655,293723,346767,427556
2656,293699,331541,424087
2657,304941,331599,421781
2658,300633,334375,434693
2659,303540,335153,430412
2660,304001,376772,534919
2661,321159,340705,465085
2662,331703,387991,438241
2663,338088,335007,429439
2664,351525,366945,450311
2665,335158,395330,621198
2666,345631,366420,475989
2667,299716,327701,459472
2668,296289,338605,432678
2669,303254,338046,434064
2670,294507,323537,445584
2671,304053,336985,428139
2672,305449,332685,429542
2673,302176,329522,465496
2674,328555,344390,541690
2675,373665,331134,449176
2676,322472,326398,481126
2677,451856,348020,535972
2678,297858,338209,435352
2679,314594,347828,426446
2680,287961,315351,432662
2681,296935,324394,432491
2682,291523,329860,427068
2683,291710,328425,422723
2684,300282,333383,432812
2685,308651,341030,419827
2686,310832,326833,496368
2687,300922,384376,463532
2688,303325,323006,449984
2689,309760,329017,443079
2690,308788,399039,492127
2691,298913,347560,426276
2692,323246,336645,430147
2693,336287,333371,433826
2694,304963,337323,429279
2695,304904,331123,428561
2696,323880,331843,424668
2697,294651,326152,435151
2698,298028,331847,430685
2699,303799,328414,430339
2700,299557,334538,429823
2701,296531,327486,427941
2702,297708,338598,431300
2703,292819,327581,427192
2704,304996,333110,434489
2705,299351,338619,419271
2706,296402,327146,423653
2707,306113,324966,434918
2708,307120,327580,438730
2709,298854,328810,431797
2710,299071,323305,416338
2711,290944,320051,431870
2712,293733,323870,431085
2713,300847,332430,424797
2714,292072,327063,437551
2715,305101,333443,431814
2716,300503,335332,452797
2717,295543,330311,441074
2718,288012,322669,420133
2719,303431,338340,423781
2720,297626,330649,436768
2721,293803,330593,427460
2722,292580,336736,422543
2723,295972,327530,437537
2724,300578,322849,416717
2725,286799,330637,448400
2726,300257,330639,430109
2727,296676,325513,423887
2728,294165,334907,427030
2729,300671,336365,431187
2730,299666,324642,440277
2731,295369,332969,417913
2732,295507,323737,426164
2733,293792,327378,423006
2734,296171,329045,437367
2735,295697,325763,425979
2736,308327,328810,426922
2737,302456,335781,431737
2738,302446,408390,437018
2739,310718,358473,428318
2740,299912,333146,419622
2741,323166,329350,429552
2742,302068,339501,436430
2743,291440,322731,429452
2744,299811,332501,424772
2745,286047,340736,426753
2746,304215,323139,418003
2747,294724,332139,447210
2748,291842,325516,428955
2749,292035,333762,431078
2750,297627,336514,420941
2751,335217,325809,437047
2752,299644,323434,436638
2753,307562,336580,430950
2754,310113,331052,435362
2755,297395,325626,439918
2756,298484,345260,425339
2757,302323,334933,426641
2758,294988,330682,428237
2759,297587,336146,427017
2760,303742,331266,427895
2761,306191,331332,430676
2762,300007,323537,444531
2763,293705,331997,421976
2764,292099,357806,427586
2765,314146,323867,422527
2766,340541,329160,433367
2767,292137,321765,428288
2768,293759,330399,429132
2769,297006,365615,447388
2770,300970,337137,434934
2771,296405,329745,418811
2772,292473,332610,420064
2773,294739,326781,446474
2774,306320,339386,431873
2775,302550,332909,427167
2776,303624,336056,426384
2777,357831,331085,426606
2778,297214,323521,442963
2779,299368,336821,428770
2780,294930,339189,427632
2781,294368,329049,437911
2782,285103,343545,442233
2783,307947,328740,422083
2784,298681,326140,434525
2785,297247,325901,428272
2786,299641,343208,434930
2787,313390,339327,430592
2788,304122,335076,437711
2789,300494,322448,429799
2790,306996,323437,467474
2791,296937,320457,417869
2792,292566,334299,425525
2793,302285,327493,429705
2794,298884,327460,419000
2795,292880,326820,434200
2796,297704,324926,429165
2797,299716,333175,422235
2798,287985,323769,433882
2799,302722,328364,430491
2800,301221,327848,428747
2801,298083,336187,424428
2802,292085,329383,427544
2803,288477,321005,417971
2804,292641,338361,430579
2805,295825,330659,434340
2806,293900,318705,427193
2807,302754,328387,421605
2808,293535,336852,429855
2809,293484,336092,432845
2810,298210,317412,417311
2811,289256,324130,428416
2812,295105,322929,418553
2813,295147,323931,417614
2814,295659,324665,433784
2815,304068,328812,424263
2816,299757,347887,426311
2817,307419,335940,428093
2818,296186,330763,431999
2819,306277,327382,435789
2820,302633,333702,434857
2821,292575,325464,417345
2822,294688,322583,416367
2823,300274,321809,416626
2824,294183,324897,418782
2825,292834,343765,432820
2826,300073,333539,434851
2827,308928,328172,417979
2828,288516,335222,422688
2829,294739,319242,424870
2830,297990,336299,425311
2831,301541,334325,453049
2832,309809,347010,432727
2833,303672,327003,427548
2834,295968,335707,423186
2835,294275,313146,433594
2836,303615,338469,427540
2837,291870,325786,430978
2838,301621,333043,423533
2839,296789,335980,435140
2840,304206,331664,418883
2841,324575,326005,428998
2842,291134,334341,428107
2843,299917,319029,435274
2844,306429,331888,427778
2845,299390,341322,426641
2846,303414,338752,429739
2847,299884,321526,412412
2848,291845,330841,432882
2849,300715,331632,421694
2850,300318,321724,416828
2851,289230,331941,432790
2852,307008,324479,421917
2853,290094,327099,422814
2854,292599,320194,434417
2855,311508,337184,436430
2856,303796,329963,441532
2857,296452,340540,431027
2858,300948,337371,427776
2859,299657,337163,423223
2860,295812,349913,431437
2861,290763,328052,421197
2862,308603,324420,432897
2863,288450,334876,421468
2864,294627,328180,419750
2865,300671,331736,425283
2866,330815,337087,436491
2867,296008,329540,424179
2868,296455,335007,429270
2869,291060,324246,416988
2870,292853,328808,425782
2871,298338,337520,430566
2872,291532,324054,425529
2873,294096,332436,455857
2874,305455,329542,421485
2875,296367,324599,428571
2876,290374,324342,414245
2877,395162,357032,503091
2878,299503,326611,423599
2879,293608,324104,416903
2880,291451,322320,445160
2881,350945,331102,424162
2882,303864,332791,434453
2883,310311,342620,431376
2884,295549,334424,425668
2885,297770,336649,430290
2886,305491,325800,443703
2887,303258,330185,432238
2888,299766,329547,430909
2889,302962,319790,428513
2890,293822,324402,419264
2891,326613,332790,432857
2892,299201,331793,422931
2893,291664,323860,419613
2894,312414,331999,437369
2895,293816,329777,443105
2896,302270,328468,429049
2897,303489,326521,429513
2898,300164,332850,438746
2899,300313,333171,413979
2900,296639,326221,415619
2901,284890,321825,432020
2902,300780,329938,426829
2903,314035,340944,426680
2904,293535,322971,435432
2905,298662,325576,420474
2906,303720,333950,429557
2907,303750,323556,423219
2908,289954,323820,418615
2909,286065,332738,419364
2910,292356,324437,417579
2911,307480,331379,428843
2912,309568,339911,432315
2913,297342,327994,428295
2914,296273,322530,436516
2915,292904,325343,429804
2916,290732,351070,418633
2917,292268,335032,420425
2918,293333,331859,428769
2919,362631,340597,434671
2920,297346,335430,477316
2921,312573,344227,432059
2922,295544,334970,438515
2923,313236,324174,430631
2924,315006,341800,422293
2925,303815,340982,425746
2926,299417,329335,425880
2927,296080,331297,430970
2928,301222,340273,451803
2929,311911,339395,421552
2930,296244,333635,429965
2931,300804,327124,478657
2932,306358,330695,439022
2933,297975,342593,519225
2934,305983,341225,427249
2935,312958,339059,445533
2936,311714,341268,435556
2937,304730,339286,428290
2938,290991,330941,421610
2939,300854,325862,419745
2940,303743,325213,422503
2941,330646,330613,430137
2942,300602,323863,431794
2943,303926,329480,435321
2944,289700,353911,425130
2945,295933,340397,427580
2946,304284,329605,421475
2947,308129,415900,429678
2948,296260,325976,440493
2949,293645,333122,431390
2950,304768,331032,425458
2951,303533,321405,426869
2952,299231,325460,432747
2953,290842,325094,431930
2954,303256,345254,435432
2955,297086,328078,422162
2956,301639,323261,426910
2957,293540,325664,430035
2958,327969,333246,419716
2959,299162,332780,429975
2960,291914,317057,432452
2961,291898,420356,427537
2962,306183,336477,427828
2963,309576,332623,426119
2964,318590,330174,447577
2965,305756,366147,430382
2966,294666,342791,424838
2967,304898,327701,425236
2968,302258,332559,436911
2969,295071,326228,423448
2970,292067,339130,420059
2971,301893,332762,489222
2972,300336,328174,436253
2973,308721,329128,416197
2974,292480,336770,436076
2975,300162,333076,428842
2976,297594,340023,424453
2977,304995,340294,449865
2978,291745,319511,415962
2979,282798,347835,428116
2980,301652,332587,444920
2981,297564,336629,429778
2982,303393,337367,431882
2983,297377,333544,431469
2984,301020,330003,427867
2985,294321,339417,423274
2986,353544,333920,428858
2987,294504,324876,439983
2988,303394,332841,434480
2989,315246,335718,425580
2990,299177,354981,438089
2991,297412,322674,424623
2992,297360,325703,418575
2993,287383,322994,427840
2994,302933,333623,428846
2995,301638,322155,418871
2996,292590,329031,433108
2997,297865,331865,436313
2998,311370,329265,431919
2999,292932,330354,429915
3000,295751,321206,423182
3001,299376,339861,423136
3002,296354,329372,433174
3003,291122,323940,423093
3004,301801,332718,430533
3005,293019,327768,429056
3006,293177,335073,428701
3007,306328,331105,419235
3008,290358,321917,430443
3009,292903,331955,424543
3010,295302,333063,420017
3011,294370,332448,431408
3012,298944,404316,454367
3013,302394,326232,423002
3014,294691,323413,459320
3015,311261,328725,429104
3016,290363,324133,420106
3017,308389,331496,429270
3018,295078,334473,436184
3019,289742,324139,431690
3020,302899,330590,422886
3021,293821,327572,426092
3022,297684,325008,422133
3023,292611,332140,445238
3024,293876,329534,418337
3025,297498,320474,417487
3026,293470,335196,424045
3027,294786,325888,438356
3028,295945,325540,428472
3029,295855,336307,426026
3030,305530,333153,427404
3031,304246,330669,431718
3032,299361,338535,420461
3033,293790,323795,418586
3034,299959,326674,426892
3035,301449,336371,433747
3036,298031,331852,420299
3037,304804,326563,421598
3038,291665,325107,429166
3039,293728,340100,421282
3040,303384,348643,422132
3041,299625,319698,433052
3042,299115,336575,439207
3043,302701,346030,441919
3044,309610,339771,432185
3045,288288,320088,418219
3046,299859,330556,426090
3047,284963,324042,432106
3048,297148,326518,421706
3049,309152,330053,432370
3050,301470,338687,438592
3051,290406,326655,415038
3052,307448,331171,420948
3053,296424,328053,433278
3054,309373,328301,426409
3055,303118,325384,423384
3056,294576,321595,457920
3057,304346,335142,436951
3058,302689,341452,431773
3059,298922,327180,427957
3060,293082,318432,420273
3061,297158,339354,428927
3062,297677,334483,428988
3063,296141,325735,423338
3064,308562,330554,425015
3065,319797,337885,425924
3066,295457,330477,426914
3067,299840,324453,422157
3068,293964,334981,437796
3069,299021,332264,422694
3070,314394,334818,424725
3071,298122,326886,422374
3072,289482,325884,419507
3073,286971,334144,426245
3074,299310,331046,426381
3075,309407,337895,434039
3076,294702,322787,432657
3077,298119,326765,420431
3078,294006,337068,424939
3079,303421,324875,424800
3080,304786,331356,427749
3081,300267,331839,426708
3082,300353,326802,435585
3083,293192,321947,419591
3084,293402,340291,418295
3085,290138,321395,416586
3086,296746,330674,421118
3087,285241,339445,420488
3088,295065,327885,420274
3089,311316,336208,440783
3090,681441,346097,452090
3091,301530,356504,429118
3092,310664,329790,447861
3093,303976,341716,423940
3094,297013,329083,428403
3095,298650,330227,434248
3096,297021,331676,433731
3097,295641,332440,430136
3098,290139,337329,428293
3099,309921,333539,435181
3100,292589,320739,436645
3101,304655,355624,432101
3102,297501,476988,438120
3103,303929,327977,565719
3104,306702,334724,443673
3105,310512,332920,426013
3106,297252,325198,430983
3107,302102,329115,417147
3108,302678,334407,423185
3109,294339,334351,437273
3110,298761,329186,420978
3111,306621,327314,424520
3112,298983,326959,423760
3113,294045,332615,422993
3114,328061,324324,437627
3115,294378,334031,430786
3116,303309,323092,418865
3117,288743,319395,438554
3118,303245,331889,418667
3119,290920,338129,424800
3120,307541,334404,433461
3121,296393,316984,421141
3122,288111,325175,434584
3123,299239,327638,421093
3124,289308,323948,426820
3125,296914,332123,417310
3126,292174,335086,426337
3127,307024,329188,423132
3128,299333,333381,438372
3129,299264,330734,428607
3130,299218,323294,422892
3131,294369,334518,422625
3132,289748,325638,418784
3133,306254,330135,422393
3134,288667,339856,432240
3135,305547,342713,440641
3136,294984,332176,421317
3137,292642,338234,437240
3138,302310,336026,426887
3139,292648,347627,439210
3140,301691,336499,439055
3141,295410,369885,435755
3142,316244,328873,432195
3143,298492,324554,437566
3144,301331,346930,437974
3145,311002,337748,423365
3146,302345,335081,434927
3147,307445,338276,428211
3148,303327,334775,429136
3149,311233,338205,441600
3150,295034,334682,435407
3151,302037,331214,434113
3152,296265,334925,441406
3153,300884,325803,426929
3154,531090,334794,437348
3155,300762,331484,444357
3156,310794,336421,444675
3157,317353,330387,430576
3158,299097,327307,431508
3159,299588,325863,420538
3160,296792,330383,434564
3161,291658,325694,423491
3162,301406,331417,427099
3163,301824,372877,423679
3164,293475,325562,420089
3165,295953,327754,423208
3166,294209,320878,430488
3167,302309,335067,428896
3168,310556,333901,439019
3169,296009,326730,440802
3170,290984,328669,429900
3171,306663,324793,426657
3172,295151,325212,431659
3173,290281,324644,422398
3174,298445,341071,432637
3175,298666,332136,428791
3176,295075,319973,434909
3177,294425,333740,421858
3178,288478,326757,428079
3179,306981,331887,424182
3180,299872,335642,428631
3181,301252,333398,428240
