Iteration,Payee1_ns,Payer_ns,Payee2_ns
4550,1943048,4620458,2466417
4551,1935908,4440892,2452214
4552,1927678,4384360,2438719
4553,1955652,4391551,2513890
4554,1972100,4362602,2455277
4555,1971504,4354436,2478578
4556,1934047,4292489,2420118
4557,2003076,5530849,2410108
4558,1945766,4394860,2401111
4559,2033500,4521890,2509899
4560,1949065,4465740,2425328
4561,1961677,4416834,2477609
4562,1914121,4403232,2457066
4563,1914439,4384906,2468874
4564,1923397,4416649,2447837
4565,1945408,4450840,2473934
4566,1957255,4403832,2628571
4567,2043974,5017423,2511072
4568,1917094,4495019,2486714
4569,1983311,5063022,2517288
4570,1944269,4507113,2489902
4571,1949822,4527946,2486844
4572,1995646,4534472,2553512
4573,1916709,4380427,2495877
4574,1962347,4426206,2459947
4575,1945929,4417676,2457184
4576,1962719,4422399,2458409
4577,1923374,4565280,2492867
4578,1965048,4439231,2448012
4579,1942727,4436663,2438816
4580,1970759,4406036,2421753
4581,2167979,4393743,2453694
4582,1954620,4517937,2500383
4583,1931339,4397354,2438132
4584,1954275,4449914,2423048
4585,1936587,4403099,2441845
4586,1946350,4402008,2403116
4587,1911786,4395040,2454262
4588,1921870,4382632,2439480
4589,1926408,4459654,2490679
4590,1928666,4354643,2472645
4591,1978103,4388972,2463842
4592,1978076,4440180,2460163
4593,1971093,4935233,2754821
4594,2067884,4575488,2485979
4595,1941827,5236846,3482624
4596,2014024,4484535,2463658
4597,2002583,5289267,2509101
4598,1946838,4405531,2484878
4599,2093762,4552794,2719287
4600,1961685,4419606,2623103
4601,2087334,4500913,2456830
4602,1972171,4443037,2540517
4603,2003600,4645819,2677057
4604,1990195,4457441,2567131
4605,2493629,4561809,2510343
4606,1984288,4451707,2572795
4607,2157406,4881796,2685641
4608,1968240,4431424,2480337
4609,2031898,4779894,2456782
4610,2092533,4643513,2493132
4611,2014770,4658334,2482491
4612,2007724,4435660,2447860
4613,2084883,4982581,2519197
4614,1948626,4419259,2496315
4615,1936449,4622721,2854374
4616,1955095,4414466,2533311
4617,2166316,4416746,2419189
4618,1937988,4473401,2584783
4619,2110882,4486844,2441920
4620,1974292,4592176,2430043
4621,1935578,4364520,2483409
4622,2005817,4529353,2491216
4623,2010326,4530581,2435425
4624,1922239,4419835,2455084
4625,1960824,4637563,2446066
4626,1930035,4398375,2427846
4627,1951237,4415834,2439123
4628,1948516,4417495,2519362
4629,1942348,4378393,2409045
4630,1930940,4546551,2421341
4631,1938984,4422631,2411614
4632,1965869,4380365,2430809
4633,1931110,4392954,2481848
4634,1913343,4394159,2479068
4635,1885697,4578593,2512342
4636,1986812,4446260,2481983
4637,2264438,4450943,2481871
4638,1972050,4466317,2446676
4639,1905973,4440285,2521502
4640,1910008,4502645,2474027
4641,1930043,4538737,2432250
4642,2000990,4436119,2458477
4643,1965614,4446339,2786011
4644,1964679,4448887,2448760
4645,1945640,4440379,2462462
4646,1895029,4330500,2394453
4647,1959576,4432639,2479376
4648,2039756,4376347,2640118
4649,2113087,4745176,2854512
4650,1934649,4724823,2819836
4651,1962442,4555957,2457641
4652,1979571,4485272,2482191
4653,2077405,4497758,2579482
4654,1991937,4431375,2549944
4655,1919723,4358091,2481844
4656,1979573,4408881,2445664
4657,2051305,4436647,2478422
4658,1941828,4420605,2617909
4659,1952125,4437209,2481855
4660,1918977,4454979,2485120
4661,1902148,4430216,2479858
4662,2051448,4655027,2483373
4663,1956533,4454293,2555698
4664,1930907,4355921,2469578
4665,1913326,4597276,2453303
4666,1959439,4405037,2434983
4667,2224147,4374304,2498140
4668,1922065,4489017,2511285
4669,1900296,4397331,2466373
4670,1914089,4504293,2475131
4671,1915202,4346456,2455583
4672,1947019,4410605,2483084
4673,1915579,4336629,2428629
4674,2003342,4542552,2494126
4675,1948756,4345616,2531185
4676,1980741,4532220,2491416
4677,1957352,4722008,2531015
4678,1953446,4437717,2474491
4679,1999192,4448575,2396522
4680,1929014,4381120,2432441
4681,1915190,4367504,2421097
4682,1932421,4670753,2693043
4683,2111194,4582777,2409378
4684,1952178,4356268,2453007
4685,1946520,4462186,2416304
4686,1901577,4414740,2394764
4687,1893494,4409494,2406212
4688,1964176,4394342,2449206
4689,1921151,4338299,2452852
4690,1940444,4397879,2467586
4691,1900886,4319197,2477358
4692,2002856,4435577,2550499
4693,2013017,4478323,2494386
4694,1977392,4507220,2437792
4695,1975517,4392323,2449590
4696,2012218,4438403,2479131
4697,1918386,4406197,2442081
4698,1955152,4449113,2425120
4699,1942494,4566393,2439532
4700,1978210,4454986,2444315
4701,1958353,4338684,2429169
4702,1918868,4487742,2459625
4703,1992135,4397958,2440268
4704,1898849,4442100,2492467
4705,1933331,4492500,2480980
4706,1981916,4487386,2514164
4707,2020320,4400119,2473341
4708,1929092,4356901,2466194
4709,1927412,4482402,2441678
4710,1930540,4375956,2415159
4711,1920957,4479828,2423932
4712,1907243,4475964,2479696
4713,2089487,4345730,2405896
4714,1897030,4443419,2516296
4715,1951952,4514480,2506516
4716,1970318,4480714,2718529
4717,1933574,4428036,2456317
4718,1937468,4357102,2418489
4719,1929825,4384538,2435480
4720,1940021,4362649,2460457
4721,1941913,4525054,2416152
4722,1918138,4388008,2510355
4723,1892678,4355315,2442981
4724,1939611,4423104,2473750
4725,1877945,4390035,2455372
4726,1898288,4405984,2430535
4727,1940962,4393819,2424028
4728,1941859,4441994,2487064
4729,1940768,4413244,2502874
4730,1943848,4384336,2467930
4731,1928040,4379013,2438613
4732,1908215,4323499,2429235
4733,1971921,4511684,2450017
4734,1939614,4326359,2440148
4735,2052707,4508296,2439282
4736,1951434,4425557,2495300
4737,1917813,4524142,2483965
4738,1939454,4894377,2485999
4739,1931224,4448758,2392450
4740,1883440,4427464,2465072
4741,1923706,4362187,2465984
4742,1942038,4504560,2452708
4743,1944698,4316477,2454968
4744,1962546,4339221,2419033
4745,1962272,4563179,2405136
4746,1918596,4390790,2492498
4747,2146715,4371679,2439607
4748,1930946,4440775,2430361
4749,2047556,4397894,2485320
4750,1927462,4523430,2540045
4751,1948656,4405283,2496846
4752,1919447,4398849,2453348
4753,1937950,4412059,2443076
4754,1982769,4502733,2467038
4755,1931859,4431409,2427985
4756,1926917,4492267,2522541
4757,1965605,4525368,2484692
4758,2004586,4453282,2696913
4759,2113290,4448635,2450350
4760,1958131,4517322,2524311
4761,1936147,4565537,2504930
4762,1955772,4481411,2516314
4763,1957963,4486344,2498042
4764,1953136,4450801,2488213
4765,1972049,4521209,2499037
4766,1964856,4451436,2456712
4767,1962793,4461807,2469940
4768,1876595,4411587,2500900
4769,1931023,4335909,2430582
4770,1906077,4377974,2471793
4771,1971283,4410618,2412450
4772,1922828,4350745,2429944
4773,1898706,4340917,2497596
4774,1915289,4442031,2461947
4775,1912508,4394187,2568745
4776,1987173,4352697,2411850
4777,1919925,4435572,2433178
4778,1930253,4428486,2438436
4779,2014811,4356209,2442603
4780,1967228,4427915,2529540
4781,1974047,4442128,2478899
4782,1964866,4496404,2430432
4783,1986702,4365361,2411650
4784,1976072,4394135,2473123
4785,1973084,4381817,2643779
4786,2002281,4563559,2483897
4787,1947662,4592229,2498854
4788,1972551,4467311,2444323
4789,2093264,4428649,2475461
4790,1992376,4459481,2539387
4791,1948822,4413521,2442777
4792,1931360,4558006,2429456
4793,1909177,4575190,2526307
4794,1940624,4363342,2442838
4795,1917550,4476853,2638362
4796,1953003,4438985,2580864
4797,1967383,4436829,2482089
4798,1959658,4447240,2494140
4799,2153124,4716457,2465925
4800,2020043,4471277,2529591
4801,2238528,4483836,2405703
4802,1919269,4472347,2545849
4803,1954490,4537518,2477601
4804,2000629,4588676,2472368
4805,1932244,4455618,2451472
4806,1918968,4355696,2442505
4807,1920378,4452991,2448255
4808,1957746,4583303,2464244
4809,1956630,4620254,2519219
4810,1964957,4357536,2404142
4811,2114728,4453143,2439351
4812,1930166,4711427,2464934
4813,1974006,4509556,2490986
4814,1986705,4612190,2423998
4815,1914587,4499381,2498209
4816,1979277,4421162,2536660
4817,1934903,4403058,2498592
4818,1967433,4415368,2478469
4819,1994459,4582604,2523595
4820,1948080,4404792,2482168
4821,2074682,4484239,2543332
4822,1961588,4587614,2467114
4823,1939721,4538331,2507293
4824,1916919,4454832,2500041
4825,1970753,4424176,2455203
4826,2052647,4389951,2464429
4827,1941976,4332541,2431875
4828,1973391,4393523,2446853
4829,1928390,4430072,2437709
4830,1901757,4440789,2415785
4831,1908427,4466364,2442038
4832,1939184,4461024,2450698
4833,1934694,4468640,2433159
4834,1910265,4476426,2482025
4835,1912187,4408238,2505576
4836,1986335,4547501,2397440
4837,1904361,4396728,2493783
4838,1911031,4432622,2422735
4839,1979423,4400494,2505119
4840,1948539,4717218,2523457
4841,1947382,4673934,2489398
4842,1956261,4504821,2643432
4843,1928387,4490198,2435202
4844,1940919,4404103,2434131
4845,1909809,4395477,2474020
4846,1922834,4338937,2440633
4847,1912822,4419019,2442402
4848,2021741,4470540,2690338
4849,2001902,4586472,2427913
4850,1928295,4503767,2457867
4851,1921284,4393382,2465645
4852,1946666,4355741,2451286
4853,1926288,4448541,2411597
4854,1945649,4361981,2467581
4855,1905962,4450711,2432791
4856,1948551,4449789,2452705
4857,1925082,4413511,2406298
4858,1938200,4444122,2466076
4859,1905116,4353341,2417401
4860,1938659,4347225,2466026
4861,1932015,4429043,2469113
4862,1891550,4332482,2413125
4863,1902817,4398314,2497710
4864,1975894,4398280,2414439
4865,1978154,4395843,2433897
4866,1911948,4460188,2855823
4867,1951564,4372536,2414879
4868,1910763,4396967,2448832
4869,1921875,4346944,2440321
4870,1933132,4363502,2437167
4871,1936699,4429877,2532006
4872,1941394,4365079,2408384
4873,1920595,4681712,2483908
4874,1948792,4449817,2511457
4875,1983865,4680440,2465925
4876,1977068,4468976,2490076
4877,1937865,4456343,2487778
4878,2010570,4416437,2432238
4879,1909963,4405781,2486927
4880,1949140,4464110,2418949
4881,1932765,4378049,2412483
4882,1986646,4437589,2403795
4883,1901094,4351528,2540659
4884,1897556,4421869,2493458
4885,1952617,4418947,2433891
4886,1961497,4363309,2420519
4887,1952188,4334958,2432190
4888,1959809,4385296,2426870
4889,1908168,4366317,2453295
4890,1934350,4567309,2452481
4891,1969472,4517933,2516607
4892,2135169,4429895,2433759
4893,1947361,4501415,2683137
4894,1915812,4458936,2455104
4895,1882908,4398340,2445874
4896,1923523,4432849,2461421
4897,1970779,4476400,2435196
4898,1939446,4437991,2419014
4899,1916371,4342493,2393020
4900,1966544,4411722,2661816
4901,1966616,4430050,2445240
4902,1903535,4356876,2488870
4903,1886434,4372123,2445655
4904,1980162,4436573,2434056
4905,1953740,4507279,2493697
4906,2048664,4400168,2417963
4907,1962207,4457267,2431070
4908,1942370,4366411,2477761
4909,1930760,4340939,2449752
4910,1916837,4408958,2459970
4911,1995445,4396797,2544117
4912,1947749,4329323,2456796
4913,1935393,4347381,2413653
4914,1940510,4501781,2462715
4915,1951068,4344896,2433940
4916,2102252,4539469,2444742
4917,1970690,4632471,2454413
4918,1937439,4446480,2445300
4919,1960270,4497031,2442338
4920,1965743,4462995,2441562
4921,2247215,4427996,2595418
4922,2023922,4458945,2432140
4923,1941777,4458052,2500473
4924,1959415,4533075,2484495
4925,1920048,4640858,2498138
4926,1938949,4421799,2443060
4927,1951953,4499391,2448726
4928,1942526,4351362,2423688
4929,1929755,4382306,2424600
4930,1892098,4407377,2439768
4931,1964436,4413572,2513398
4932,1944908,4457435,2455879
4933,1969127,4515167,2523964
4934,1967271,4657984,2444738
4935,1958431,4478463,2632129
4936,1970307,4443770,2468766
4937,1952109,4416755,2470746
4938,1928382,4367421,2515674
4939,1943464,4544255,2461156
4940,1948187,4399470,2610978
4941,1981139,4408215,2438881
4942,1949585,4546785,2430415
4943,1961242,4406320,2482330
4944,1955180,4445445,2481571
4945,1926929,4396374,2447825
4946,2239470,4926901,2862027
4947,1960628,4598984,2452769
4948,1920924,4477152,2578094
4949,2474660,4622891,2592086
4950,1966441,4444139,2553826
4951,1950914,4446044,2578192
4952,1946399,4676009,2812316
4953,2038111,4812024,2794954
4954,2175618,4597077,2517250
4955,1964392,4791724,2511712
4956,1972209,4442966,2502583
4957,1984923,4840269,2899853
4958,2278953,4506790,2502719
4959,1971322,4597508,2496792
4960,1989106,4524306,2504773
4961,1975546,4603832,2644526
4962,1983952,4428655,2458936
4963,1964917,4653094,2720556
4964,2055356,4402880,2452686
4965,1989174,4649925,2497610
4966,2006141,4501719,2454704
4967,1943246,5150523,2750635
4968,2078404,4428102,2501371
4969,1927618,4505470,3028939
4970,1999724,4512685,2511353
4971,1955443,4616206,2574585
4972,2037182,4628917,2500420
4973,1939187,4369969,2605382
4974,1965196,4491026,2488734
4975,1941268,4508673,2461914
4976,1910806,4318309,2486450
4977,2017521,4417036,2502516
4978,1965207,4538482,2456627
4979,1943869,4433165,2416161
4980,1933176,4534701,2479340
4981,2015446,4506140,2474555
4982,1949445,4655730,2484877
4983,1929856,4421443,2723014
4984,1936712,4322626,2479046
4985,1993500,4582875,2492884
4986,1948029,4401084,2481725
4987,1943372,4596845,2466209
4988,1964602,4509981,2491537
4989,1961377,4372846,2445899
4990,1918311,4446522,2400609
4991,1949766,4388148,2423155
4992,1938692,4489379,2461474
4993,1904169,4373499,2480980
4994,2165061,4413979,2438633
4995,1964715,4594210,2446143
4996,1923774,4350651,2464745
4997,1988833,4558850,2416315
4998,1961432,4452944,2484533
4999,1968612,4431748,2482617
5000,1929719,4458378,2459480
5001,1928953,4401346,2444110
5002,1943186,4485865,2491788
5003,1936767,4462583,2785477
5004,2064316,4411252,2475792
5005,2018479,4372468,2678771
5006,1911314,4353106,2505039
5007,2029506,4644575,2404475
5008,1957267,4340590,2508934
5009,2058197,4427238,2401371
5010,1934291,4343838,2474207
5011,1981758,4436227,2422360
5012,1925291,4504173,2493328
5013,1969245,4377787,2448707
5014,1963792,4409748,2520455
5015,1938457,4354211,2536863
5016,1992550,4480784,2482364
5017,1978162,4454069,2444624
5018,1947768,4519797,2475913
5019,1943006,4394912,2489247
5020,1986440,4585191,3082690
5021,2014471,5070232,2516694
5022,2924609,4771446,2798118
5023,1984436,4428416,2579101
5024,1938517,4452394,2418586
5025,1973816,4363889,2443154
5026,2061818,4443017,2493037
5027,1976611,4509137,2437781
5028,1900940,4595507,2437605
5029,1939748,4481115,2442279
5030,1916993,4508943,2433256
5031,1906907,4395541,2429402
5032,1876795,4482146,2538293
5033,1928259,4443149,2449227
5034,1946654,4374648,2398793
5035,1910252,4385889,2522578
5036,1908005,4417040,2452620
5037,1888848,4413848,2451274
5038,1939751,4410090,2454977
5039,1949765,4374580,2463879
5040,1901347,4364381,2453274
5041,1963500,4377350,2417196
5042,1932111,4347922,2590209
5043,1950877,4417862,2502432
5044,1925911,4341885,2448708
5045,1940667,4433750,2442552
5046,1923678,4460146,2433180
5047,1916136,4336207,2430004
5048,1939852,4387126,2442547
5049,1964159,4431671,2455708
5050,1957033,4365570,2431445
5051,1919812,4383051,2486445
5052,1929931,4348077,2468256
5053,1944541,4356967,2428468
5054,1965626,4443750,2426232
5055,1940090,4355180,2395306
5056,1913417,4581194,2554856
5057,2002818,4474519,2478143
5058,1996349,4405076,2455979
5059,1948731,4469086,2420781
5060,1969125,4402902,2486190
5061,1925149,4598408,2472483
5062,1959774,4457762,2495819
5063,1985427,4390310,2508255
5064,1912709,4433605,2443664
5065,1940623,4388513,2482276
5066,1950486,4457798,2460485
5067,1994713,4449191,2425765
5068,1980165,4378721,2427954
5069,1936267,4398919,2430670
5070,1945822,4393864,2413301
5071,1942095,4422179,2403232
5072,1942431,4471558,2445256
5073,1941745,4393595,2455003
5074,1923942,4325003,2432671
5075,1963188,4384342,2431532
5076,1934974,4358783,2503046
5077,2006252,4477619,2473801
5078,1951752,4556508,2476417
5079,1962187,4366363,2467566
5080,1981390,4445252,2435525
5081,1944254,4359605,2477585
5082,1985771,4404066,2447058
5083,1906306,4405676,2432276
5084,1979855,4484679,2488322
5085,1940752,4354999,2476817
5086,1933453,4485748,2489277
5087,1955834,4374809,2408383
5088,1934264,4348335,2423565
5089,1923178,4417249,2444550
5090,1909657,4420343,2483819
5091,1929707,4431617,2471124
5092,1946245,4416691,2476191
5093,1959461,4353089,2428469
5094,1924536,4419419,2429162
5095,1950249,4376467,2419477
5096,1953590,4350627,2470318
5097,1929054,4385034,2463262
5098,1993531,4403176,2510584
5099,1889449,4374966,2443041
5100,1898183,4382521,2464410
5101,1964737,4416272,2433163
5102,1926775,4517618,2429911
5103,1891628,4430410,2424494
5104,1990817,4415771,2457014
5105,1936866,4464806,2474300
5106,1929201,4349741,2455472
5107,1951911,4434134,2426407
5108,1924418,4422592,2453776
5109,1914794,4373419,2469121
5110,1922444,4378376,2495055
5111,1936834,4434772,2474805
5112,1955661,4373867,2423275
5113,1922056,4377879,2517919
5114,1937721,4595857,2406653
5115,1932957,4417644,2627121
5116,1926532,4312940,2476066
5117,1935983,4494600,2424929
5118,2036783,4449099,2440730
5119,1959474,4436739,2505506
5120,1947769,4553518,2454132
5121,1935590,4449884,2485004
5122,2567118,4830403,2535737
5123,1955878,4437347,2492292
5124,1964069,4460699,2460562
5125,1978185,4476099,2488320
5126,1957791,4343732,2464588
5127,1971555,4403394,2409456
5128,1970328,4411095,2424459
5129,1934885,4359093,2425234
5130,1969837,4585397,2534787
5131,1972434,4432884,2471322
5132,1963922,4395408,2446101
5133,1914233,4437266,2470517
5134,1976055,4415508,2442977
5135,1950883,4383545,2468315
5136,1912893,4328852,2500605
5137,1959565,4470809,2431751
5138,1906750,4384879,2446391
5139,1900325,4346618,2459730
5140,1966462,4385578,2418995
5141,1916948,4432905,2402997
5142,1956986,4414511,2485648
5143,1964942,4391313,2470660
5144,1948852,4327473,2531809
5145,2046385,4420715,2460128
5146,1985629,4449713,2420610
5147,1911706,4430621,2486501
5148,1898410,4486834,2443354
5149,1927905,4371758,2583608
5150,1941274,4412513,2438874
5151,1931575,4398604,2471776
5152,1946517,4386203,2458539
5153,1926595,4406970,2456392
5154,1957568,4372300,2501224
5155,1978339,4381170,2461866
5156,1969047,4428710,2423790
5157,1931133,4490906,2477305
5158,1957797,4437059,2439671
5159,1915641,4331698,2547791
5160,2140251,4351170,2426679
5161,1929184,4348812,2545963
5162,1921947,4324267,2457065
5163,1968422,4665503,2455739
5164,1977226,4456398,2446190
5165,2003767,4398145,2462563
5166,1922592,4391766,2440232
5167,1923075,4414579,2401810
5168,1927983,4420857,2451622
5169,1957749,4393537,2451501
5170,2308234,4478349,2492306
5171,1942430,4528619,2454595
5172,1939367,4383391,2472798
5173,1922641,4418281,2433759
5174,1953785,4374130,2406388
5175,1927043,4603242,2444766
5176,1959169,4591135,2517027
5177,1963903,4433913,2484639
5178,1923936,4404267,2428908
5179,1925187,4399977,2501315
5180,1906495,4334538,2440494
5181,2000593,4433246,2454933
5182,1914846,4415598,2462053
5183,1917435,4455290,2423557
5184,1919467,4380163,2442142
5185,1940139,4385430,2495932
5186,1896389,4528146,2537554
5187,1949945,4442791,2508010
5188,1975722,4618223,2490813
5189,1991156,4448471,2491894
5190,1923121,4416114,2430924
5191,1935323,4401470,2582934
5192,1960028,4480347,2481045
5193,1966369,4802063,2525863
5194,1937300,4416573,2520431
5195,2085646,4474189,2438841
5196,1951309,4530661,2585130
5197,1941406,4414135,2461122
5198,1931757,4745887,2518706
5199,1943560,4492250,2552287
5200,1937887,4422564,2411615
5201,1951953,4368058,2463867
5202,1948263,4377068,2450793
5203,1938109,4515619,2468675
5204,1925363,4379670,2491379
5205,2144270,4459998,2482068
5206,1912475,4364805,2419583
5207,1927692,4377977,2426105
5208,1957528,4448172,2486386
5209,1930671,4343318,2419325
5210,1955296,4403126,2463421
5211,1999056,4422914,2511346
5212,1928520,4398415,2428807
5213,1961613,4771053,2495812
5214,2025550,4428745,2492502
5215,1931318,4411951,2591343
5216,2217199,4526495,2454722
5217,1991197,4486571,2474066
5218,2008605,4439852,2435448
5219,1975707,4630160,2523501
5220,2408120,4615660,2517771
5221,1993498,4658275,2562947
5222,1962828,4432278,2403315
5223,1933575,4380672,2510509
5224,1936688,4405821,2496716
5225,1956090,4396447,2420436
5226,1952096,4345072,2563326
5227,2006229,4391828,2580281
5228,1996580,4599286,2474814
5229,2015320,4461407,2515529
5230,1923561,4507908,2480337
5231,1937531,4508786,2500861
5232,1956975,4495523,2488774
5233,1989596,4365866,2457492
5234,1990433,4432802,2458720
5235,2188517,4372452,2453173
5236,1926562,4435708,2698162
5237,1926923,4440044,2415796
5238,1941792,4468869,2494179
5239,1940912,4397936,2416562
5240,1923108,4494776,2434819
5241,1952514,4365668,2398495
5242,1934983,4369293,2478664
5243,1949656,4460252,2500264
5244,1965700,4423247,2479410
5245,2071969,4640833,2479928
5246,1936431,4344626,2615824
5247,2300272,4604112,2460755
5248,1932907,4417465,2788296
5249,2065187,4693476,2507679
5250,1961652,4463971,2519036
5251,1947847,4565767,2565627
5252,1946224,4624549,2586388
5253,1997614,4497552,2527591
5254,1974032,4431768,2519389
5255,2086852,4344187,2430286
5256,1949851,4372485,2511867
5257,1916888,4463257,2452906
5258,1923876,4411206,2454876
5259,1926379,4429033,2487138
5260,2097047,4360225,2416212
5261,1914701,4641467,2716136
5262,1931760,4397170,2506361
5263,1945821,4434058,2439148
5264,2021039,4459991,2489035
5265,1964289,4473584,2467201
5266,1941809,4377185,2384490
5267,1939609,4379326,2461458
5268,1932828,4427542,2458746
5269,1909115,4365699,2466454
5270,1916916,4462839,2441583
5271,1910772,4494831,2720154
5272,2073715,4407562,2530459
5273,1944770,4622970,2498110
5274,1960529,4436094,2447467
5275,1910941,4421742,2502211
5276,1975584,4383190,2447465
5277,1934360,4441622,2468250
5278,1958501,4599077,2445648
5279,1933031,4403718,2419773
5280,1904598,4840446,2683176
5281,2068817,4450807,2682287
5282,1920745,4488021,2564563
5283,1948262,4454508,2464703
5284,1924664,4356301,2573067
5285,1938732,4593032,2473196
5286,1903322,4421307,2451862
5287,1902760,4397516,2459970
5288,1941617,4475355,2482930
5289,1990095,4433086,2621324
5290,1945057,4393672,2522693
5291,1915678,4389090,2417433
5292,1974037,4426862,2493676
5293,1935979,4377239,2484853
5294,1941323,4457055,2438935
5295,1918648,4502835,2441685
5296,1898942,4390079,2415058
5297,1947167,4464589,2555932
5298,1960053,4451627,2640359
5299,1994597,5004019,2738434
5300,2487047,4646988,2607257
5301,1979414,5695286,2686319
5302,1943985,4522296,2514309
5303,1956775,4816396,2510441
5304,1975252,4334081,2476362
5305,1969706,4501439,2437449
5306,1878901,4323043,2406008
5307,1890942,4375680,2418480
5308,1923193,4467131,2462903
5309,1928783,4434154,2429607
5310,1933814,4398116,2434972
5311,1927665,4748000,2517907
5312,2067733,4497743,2493073
5313,1931271,4621468,2684733
5314,1955431,4484524,2430727
5315,1977958,4620695,2623459
5316,1996723,4479699,2486666
5317,2046588,4411826,2568493
5318,2020041,4586334,2462538
5319,1904071,4392515,2614942
5320,2010388,4633546,2482924
5321,1928370,4353437,2393158
5322,1921695,4837411,2601860
5323,1914676,4445168,2491036
5324,1975748,4494159,2418541
5325,1904172,4538942,2498964
5326,1944606,4481221,2490943
5327,2032617,4453502,2436186
5328,1914732,4446787,2505484
5329,1926751,4368206,2515731
5330,1942079,4528694,2478003
5331,1934008,4515871,2492773
5332,1955514,4607621,2464631
5333,1937156,4367721,2430499
5334,1910074,4372293,2444538
5335,1913856,4624410,2475998
5336,1952804,4471468,2583751
5337,1999996,4752868,2380949
5338,1913910,4375064,2513526
5339,2007260,4389219,2497500
5340,1929879,4434806,2504447
5341,1913063,4323992,2434924
5342,1918268,4357900,2458118
5343,2035560,4614747,2471866
5344,1932749,4540943,2531204
5345,2064175,4442997,2507804
5346,1913471,4357247,2501708
5347,1903931,4498356,2498090
5348,1936492,4471113,2461263
5349,2006765,4407115,2469362
5350,1942864,4352726,2497375
5351,1959430,4351976,2442530
5352,1922227,4755039,2430757
5353,1965942,4522535,2474858
5354,1957529,4408376,2425764
5355,1949364,4427974,2414551
5356,1939127,4425371,2390715
5357,1940534,4737305,2465112
5358,1911155,4378096,2444939
5359,1951322,4508635,2452284
5360,1969123,4446736,2430777
5361,1998605,4447420,2439991
5362,1931392,4470648,2446359
5363,1983666,4474894,2423881
5364,1951437,4502519,2441412
5365,1976453,4401212,2471229
5366,2000084,4383238,2435222
5367,1965104,4447993,2567603
5368,1954255,4426009,2456425
5369,1937884,4510861,2438343
5370,1927934,4401949,2443672
5371,2027099,4416671,2439950
5372,1948310,4352366,2501648
5373,1911215,4364914,2450636
5374,1915129,4433968,2463496
5375,1950737,4394172,2471221
5376,1944532,4434347,2410005
5377,1934363,4416164,2427051
5378,1926728,4370551,2426503
5379,1892580,4729816,2534425
5380,1979284,4518539,2458436
5381,1988544,4411056,2485239
5382,1936629,4456468,2461234
5383,1957311,4392151,2468299
5384,1935381,4365145,2421311
5385,1931171,4368705,2424263
5386,1910430,4481769,2456904
5387,1968519,4472889,2452947
5388,2122231,4478901,2475494
5389,1947361,4384195,2426949
5390,1940832,4423231,2428733
5391,1956068,4465483,2434103
5392,1944611,4438685,2443401
5393,1989986,4437299,2404358
5394,1955263,4402129,2425606
5395,1987448,4498275,2481259
5396,1976785,4535146,2487067
5397,1990891,4495085,2427726
5398,1971941,4447543,2627514
5399,1965142,4417574,2455158
5400,1940989,4393503,2499200
5401,1921519,4500943,2503036
5402,1922229,4391324,2399640
5403,1929990,4444283,2430260
5404,1930080,4327115,2444457
5405,1924714,4405843,2473576
5406,1923454,4493101,2420503
5407,1931209,4417346,2425628
5408,2237390,4514183,2398937
5409,1947821,4425367,2445509
5410,1931682,4388764,2448619
5411,1983920,4344813,2411771
5412,1945710,4385927,2490171
5413,1976809,4472521,2510990
5414,2046170,4497711,2477263
5415,2011905,4455861,2425375
5416,1952361,4458617,2435180
5417,1934096,4315786,2446373
5418,1926337,4403447,2446138
5419,1995278,4448608,2442998
5420,1969975,4363326,2424980
5421,1940672,4404924,2426691
5422,1995457,4376096,2421123
5423,1946607,4375423,2489748
5424,1954797,4341564,2411901
5425,1953145,4360240,2472705
5426,1914322,4436695,2453237
5427,1932349,4433526,2496723
5428,1961601,4364921,2537841
5429,1926697,4356220,2494720
5430,1911396,4418420,2476916
5431,1925436,4428885,2455672
5432,1904598,4368072,2408284
5433,1955528,4392474,2458837
5434,1948001,4420727,2531485
5435,1921094,4522791,2450224
5436,1943247,4455882,2524182
5437,1971065,4534686,2518898
5438,1972504,4430211,2443476
5439,1977696,4375246,2419805
5440,1903498,4554761,2451612
5441,2137614,4432693,2462134
5442,1923052,4330324,2427471
5443,2037798,4536989,2530831
5444,1994807,4382264,2513911
5445,1920606,4510351,2472060
5446,1971644,4396657,2452093
5447,1984780,4457392,2440713
5448,1933985,4384368,2442943
5449,1938907,4478714,2478514
5450,1989455,4481952,2478532
5451,1969114,4506443,2456549
5452,1910955,4437931,2475708
5453,1968931,4433957,2432118
5454,1918723,4392295,2425899
5455,1932266,4377986,2455137
5456,2120047,4461741,2472119
5457,2051628,4487361,2500363
5458,1974757,4614126,2494068
5459,1934056,4430958,2431109
5460,1919890,4771912,2474252
5461,2120238,4443889,2568394
5462,1951391,4337292,2527812
5463,2008943,4425015,2449819
5464,1928227,4359079,2467187
5465,1946216,4668383,2445092
5466,1938550,4393865,2454518
5467,1951825,4470623,2499710
5468,1993266,4482514,2464741
5469,1906956,4357955,2377204
5470,1917032,4366668,2456395
5471,1914600,4379793,2458436
5472,1977763,4392695,2416723
5473,1949160,4461895,2428261
5474,1971662,4341753,2390257
5475,1962554,4387306,2488572
5476,1920589,4462794,2447457
5477,2269945,4504783,2662043
5478,2219190,4438312,2405148
5479,1926577,4793754,2431639
5480,1970525,4420894,2483557
