Iteration,Payee1_ns,Payer_ns,Payee2_ns
4889,2157584,5797105,3493895
4890,2103341,5658693,3579514
4891,2122331,5608802,3539125
4892,2222537,6109465,3592572
4893,2299927,5840194,3648543
4894,2146855,5840523,3509934
4895,2151826,5708853,3600574
4896,2145431,5629366,3507523
4897,2201455,6033933,3525458
4898,2149748,5694753,3544869
4899,2126561,5677795,3527915
4900,2529787,6079260,3439781
4901,2126928,5703361,4161026
4902,2132295,5819662,3528514
4903,2120293,5663541,3497718
4904,2187826,5781864,3458308
4905,2177514,5693028,3470215
4906,2160971,5659798,3511139
4907,2228401,5739877,3525082
4908,2161656,5795240,3483427
4909,2127778,5735913,3617080
4910,2113442,5693634,3524647
4911,2198993,5899464,3485141
4912,2160735,5618535,3490560
4913,2115447,5626065,3464915
4914,2170869,5708024,3469887
4915,2153584,5608508,3471807
4916,2129215,5543156,3447804
4917,2144611,5708494,3502251
4918,2105940,5634305,3508506
4919,2133219,5605706,3528499
4920,2146297,5662985,3657082
4921,2129671,5571294,3462654
4922,2132961,5645162,3444063
4923,2149924,5668361,3434490
4924,2130681,5627173,3538267
4925,2121592,5577412,3545429
4926,2094061,5894555,3519113
4927,2117496,6016891,3482379
4928,2114451,5591036,3497699
4929,2135007,5636244,3517180
4930,2094780,5607036,3561753
4931,2121408,5589920,3491222
4932,2114935,5680381,3514359
4933,2128949,5594020,3522295
4934,2196474,5837110,3552928
4935,2217767,5803612,3470661
4936,2118720,5699809,3471602
4937,2117582,5637949,3535862
4938,2143779,5603218,3463095
4939,2153520,5687618,3476166
4940,2153018,5702205,3499188
4941,2129815,5655517,3526811
4942,2172262,5630397,3507039
4943,2154756,5711152,3485518
4944,2151461,5627211,3472001
4945,2146204,5612666,3543547
4946,2356438,5678026,3501987
4947,2127303,5567554,3514702
4948,2103427,5672202,3704883
4949,2108071,5623030,3504775
4950,2170271,5624514,3518852
4951,2093082,5613997,3472260
4952,2095060,5594230,3553138
4953,2106445,5654418,3470293
4954,2336068,5689128,3570213
4955,2139599,5863194,3532377
4956,2096371,5769782,3562998
4957,2107060,5624589,3434124
4958,2160151,5592588,3447677
4959,2124656,5868792,3565794
4960,2271126,5878969,3625129
4961,2178939,5747862,3555500
4962,2133904,5635642,3532444
4963,2178380,5714195,3479596
4964,2156051,5695497,3520019
4965,2136680,5683506,3536568
4966,2116878,5683683,3466294
4967,2185771,5606394,3565258
4968,2185203,5850521,3542787
4969,2158644,5609857,3515286
4970,2143959,5797518,3548216
4971,2225894,5716741,3522100
4972,2159461,5763411,3465292
4973,2118992,5689212,3537604
4974,2102531,5608151,3504894
4975,2124804,5626681,3489664
4976,2135036,5597987,3523532
4977,2117321,5626116,3617574
4978,2228933,5769062,3787878
4979,2169995,5739021,3505967
4980,2107419,5749805,3485064
4981,2087460,5763644,3525664
4982,2125652,5641471,3611071
4983,2166692,5634944,3546171
4984,2102822,5615545,3489726
4985,2136242,5657765,3581907
4986,2146563,5658252,3600547
4987,2153679,5628421,3472823
4988,2156832,5723520,3508971
4989,2149592,5599833,3552737
4990,2151522,5681201,3589527
4991,2213198,5679897,3518087
4992,2132119,5815493,3558875
4993,2118411,5841308,3462540
4994,2106750,5687445,3555250
4995,2123600,5587875,3467004
4996,2137362,5622043,3512121
4997,2118546,5709740,3472265
4998,2109912,5653517,3517546
4999,2115474,5657975,3519737
5000,2122226,5772105,3549699
5001,2157524,5952016,3513563
5002,2119774,5723763,3585047
5003,2157732,5696866,3475731
5004,2163726,5685576,3488549
5005,2126004,5628922,3461161
5006,2147865,5659317,3998167
5007,2137064,5668980,3457166
5008,2199274,5739086,3523767
5009,2120968,5655229,3493687
5010,2160190,5649259,3464450
5011,2393779,5982531,3568593
5012,2128116,5723846,3606964
5013,2143250,5780355,3619694
5014,2131720,5753152,3438355
5015,2131193,5629205,3496899
5016,2145490,5688836,3490663
5017,2102647,5865065,3511407
5018,2156217,5628132,3663748
5019,2177544,5682323,3559050
5020,2274814,5671657,3587757
5021,2145358,5740141,3522382
5022,2134405,5681606,3515905
5023,2135237,5673623,3520461
5024,2183819,5665606,3464226
5025,2145503,5881572,3500263
5026,2196372,5726341,3638996
5027,2128617,5567481,3499669
5028,2107634,5644151,3470100
5029,2158594,5688343,3508186
5030,2124010,5606785,3478447
5031,2152171,5676319,3448936
5032,2115152,5644323,3427399
5033,2126341,5665479,3505802
5034,2117902,5750508,3749339
5035,2130849,5582885,3468595
5036,2229317,5614351,3571080
5037,2169578,5703662,3453289
5038,2082128,5835131,3587895
5039,2162975,5785463,3719896
5040,2168779,5621147,3474322
5041,2125651,5686894,3557442
5042,2099413,5623585,3493776
5043,2099809,5638723,3499177
5044,2133714,5700460,3494979
5045,2168195,5705085,3474551
5046,2125079,7807733,3562276
5047,2122067,5641791,3491268
5048,2131691,5615421,3514513
5049,2131851,5688127,3459869
5050,2164911,5690570,3486034
5051,2099863,5636681,3560144
5052,2148952,5638005,3649206
5053,2148785,5643906,3478326
5054,2108633,5705558,3526182
5055,2111773,5575613,3499198
5056,2097524,5609220,3485764
5057,2175296,5564096,3476868
5058,2168743,5584135,3526463
5059,2147077,5688352,3466361
5060,2140438,5607140,3483469
5061,2127050,5667377,3535373
5062,2115612,5712493,3477680
5063,2101911,5661364,3491589
5064,2132409,5632326,3523367
5065,2150293,5564860,3455200
5066,2133312,5666750,3462792
5067,2125501,5640987,3544724
5068,2121942,5655841,3529031
5069,2124616,5630402,3533458
5070,2104564,5659068,3503300
5071,2117154,5739994,3540298
5072,2144074,5721856,3530517
5073,2147353,5613289,3472010
5074,2111060,5653902,3511747
5075,2129729,5599091,3989249
5076,2163565,5706904,3504245
5077,2245433,5723229,3542738
5078,2151079,5829933,3495194
5079,2113037,5584786,3438860
5080,2125162,5575853,3492872
5081,2130055,5651435,3521744
5082,2100319,5625170,3457205
5083,2135931,5647239,3504587
5084,2213014,5601841,3470170
5085,2165793,5667009,3511220
5086,2145463,5719455,3456465
5087,2141969,5602197,3611966
5088,2148358,5692679,3624254
5089,2139772,5681622,3468759
5090,2214672,5739118,3486683
5091,2113971,5856239,3460991
5092,2130403,5630215,3550887
5093,2119202,5730528,3525800
5094,2132221,5703358,3466876
5095,2156296,5717723,3529450
5096,2119755,5610517,3477971
5097,2107232,5635563,3567885
5098,2108234,5622607,3511861
5099,2131880,5635876,3469293
5100,2217034,5597884,3463874
5101,2167546,5621174,3496420
5102,2152313,5626376,3486932
5103,2123736,5615537,3516102
5104,2131365,5621229,3501309
5105,2173254,5672439,3476272
5106,2141466,5650331,3475854
5107,2135580,5584985,3521795
5108,2150428,5671320,3501725
5109,2117307,5635426,3445278
5110,2115390,5633380,3481202
5111,2131787,5657824,3569911
5112,2150640,5718834,3499590
5113,2098496,5643652,3455125
5114,2283141,5686403,3507682
5115,2115123,5592303,3493732
5116,2087130,5660621,3511628
5117,2148580,5638808,3591104
5118,2351410,5773230,3529428
5119,2113853,5801560,3481962
5120,2105990,5711715,3482682
5121,2134581,5611702,3506432
5122,2125530,5665794,3530352
5123,2175247,5749822,3651406
5124,2170468,5596495,3529670
5125,2132414,5670753,3494225
5126,2240294,5754007,3574404
5127,2118799,5755129,3562440
5128,2176007,5722036,3789256
5129,2161200,5625502,3473224
5130,2178258,5651018,3447895
5131,2147152,5602136,3489464
5132,2132940,5674396,3534058
5133,2173805,5678680,3519387
5134,2099971,5633998,3517422
5135,2109846,5801073,3579257
5136,2126605,5806813,3510928
5137,2147411,5624639,3626962
5138,2139608,5641540,3538796
5139,2110107,5643532,3512436
5140,2141336,5627450,3528091
5141,2127745,5661804,3594221
5142,2174947,5646291,3519556
5143,2124638,5685522,3506631
5144,2137225,5829391,3477836
5145,2122387,5570606,3630100
5146,2155606,5664268,3516579
5147,2182654,5699015,3504465
5148,2085918,5664702,3524761
5149,2071118,5592828,3491566
5150,2102106,5620109,3497150
5151,2097314,5678119,3488412
5152,2126292,5747554,3542392
5153,2104983,5664886,3636376
5154,2236554,5762996,3577196
5155,2151930,5763771,3527891
5156,2117941,5636025,3485929
5157,2135528,5718362,3630115
5158,2133125,5605301,3455120
5159,2287679,5648484,3510761
5160,2108332,5952511,3518054
5161,2148439,5642947,3506893
5162,2114912,5580494,3509006
5163,2108684,5620984,3497513
5164,2151646,5840810,3507567
5165,2130042,5671302,3652935
5166,2157361,5696970,3688898
5167,2178549,5642456,3509018
5168,2127146,6264457,3877554
5169,2182480,5741992,3653235
5170,2242681,6008937,3467304
5171,2128777,6250936,3619293
5172,2119583,5765798,3546514
5173,2161962,5924521,3622353
5174,2190608,5830616,3672497
5175,2205896,5639349,3509540
5176,2266677,5765866,3465460
5177,2141526,5825113,3494014
5178,2194542,5670734,3512827
5179,2154186,5638892,3502120
5180,2132913,5641315,3460968
5181,2132888,5687472,3500552
5182,2092788,5704041,3531938
5183,2176805,5682772,3452592
5184,2120899,5592008,3450286
5185,2116578,5590835,3488039
5186,2109016,5660498,3602698
5187,2222300,5772288,3524102
5188,2128972,5667065,3539411
5189,2254223,6425553,3489599
5190,2112038,6117959,3754769
5191,2195862,5750347,3553197
5192,2137768,5614375,3471219
5193,2150412,5594821,3525700
5194,2116623,5605183,3468440
5195,2150714,5634980,3500731
5196,2140537,5677019,3521799
5197,2160481,5661494,3540690
5198,2124257,5591379,3445668
5199,2131544,5764769,3584506
5200,2263473,5764032,3518716
5201,2153273,5765867,3556214
5202,2165446,5719607,3548872
5203,2088453,5771488,3583789
5204,2208563,5721107,3515853
5205,2313038,5833298,3493300
5206,2147906,5641816,3461150
5207,2161188,5625576,3480666
5208,2188785,5613441,3488656
5209,2109291,5648845,3485800
5210,2164850,5791966,3465806
5211,2092010,5692505,3628488
5212,2162797,5635698,3471148
5213,2125018,5619879,3450906
5214,2105953,5587177,3476747
5215,2119744,5616295,3515660
5216,2114873,5672644,3563108
5217,2174977,5817904,3545507
5218,2138772,5899032,3481429
5219,2113944,5644860,3683198
5220,2133894,5634881,3506049
5221,2112922,5618426,3524517
5222,2121181,5603668,3503310
5223,2136155,5688632,3684845
5224,2162051,5704055,3598749
5225,2316676,5706067,3461077
5226,2123841,5660782,3452575
5227,2069233,5734927,3486246
5228,2151545,5660952,3486211
5229,2289794,5747982,3556865
5230,2184478,5783969,3486891
5231,2132697,5694671,3703895
5232,2110700,5662974,3497276
5233,2283282,5667867,3517912
5234,2121092,5632056,3510955
5235,2185696,5572146,3472423
5236,2129279,5588714,3649387
5237,2167168,5733149,3535157
5238,2158843,5762804,3502042
5239,2134316,5867114,3574494
5240,2180857,5778752,3760039
5241,2134272,5632311,3488352
5242,2315859,5779747,3479096
5243,2118484,5632324,3510234
5244,2124242,5628477,3522496
5245,2159724,5656288,3413837
5246,2139822,5626178,3499678
5247,2117557,5670514,3514830
5248,2101828,5693603,3522348
5249,2159773,5607867,3455288
5250,2129512,5673893,3499126
5251,2147504,5682270,3476336
5252,2117463,5615157,3506425
5253,2122424,5683622,3534146
5254,2113390,5674275,3535706
5255,2166073,5594997,3576760
5256,2133927,5577924,3497626
5257,2119820,5661220,3471813
5258,2204481,5627765,3478556
5259,2137967,5625853,3514204
5260,2118446,5665370,3723308
5261,2158561,5839497,3512416
5262,2113898,5634834,3484645
5263,2153005,5594815,3530175
5264,2140204,5633014,3459095
5265,2096175,5772343,3524203
5266,2173203,5628472,3479715
5267,2088601,5652343,3531254
5268,2168272,5649700,3528262
5269,2108600,5589381,3525816
5270,2099169,5624268,3515772
5271,2111850,5595832,3458120
5272,2122763,5732459,3475102
5273,2135266,5758390,3502545
5274,2325067,5612926,3536158
5275,2133571,5843200,3557581
5276,2137197,5629174,3622694
5277,2154085,5771193,3487540
5278,2102450,5746275,3448271
5279,2115444,5684301,3586407
5280,2182642,5757325,3730500
5281,2171033,5639966,3463873
5282,2136935,5790325,3467199
5283,2119709,5626448,3540666
5284,2102886,5604667,3496306
5285,2134267,5653796,3443506
5286,2178302,5655581,3462693
5287,2100169,6092696,3536865
5288,2155545,5610080,3699819
5289,2134141,5605567,3533256
5290,2121426,5803303,3526391
5291,2186423,5765026,3526544
5292,2147018,5727851,3521931
5293,2133969,5654841,3710560
5294,2147919,5664242,3527687
5295,2127996,5710998,3487468
5296,2115979,5836389,3494549
5297,2136208,5568572,3438436
5298,2124791,5700070,3503575
5299,2131624,5635797,3464585
5300,2118396,5673560,3523303
5301,2158816,5719946,3678406
5302,2135294,5604256,3526805
5303,2316774,5656854,3491433
5304,2103448,5776180,3571810
5305,2125320,5611001,3540340
5306,2153729,5678606,3465254
5307,2129139,5629012,3588707
5308,2111135,5749193,3507750
5309,2141311,5672534,3604008
5310,2162028,5637627,3507458
5311,2120763,5753798,3549700
5312,2136703,5831823,3496951
5313,2146620,5699625,3642884
5314,2191837,5655614,3536618
5315,2122401,6022451,4322908
5316,2236413,5673467,3588084
5317,2226195,5729537,3491197
5318,2143147,5599534,3675736
5319,2148585,5655749,3536615
5320,2139643,5695732,3462978
5321,2138798,5656871,3521868
5322,2109572,5776981,3621268
5323,2197067,5744491,3621395
5324,2297404,5805027,3517538
5325,2136142,5799034,3673483
5326,2174649,5735079,3694944
5327,2191747,5650385,3514637
5328,2180829,5632498,3455484
5329,2160234,5644807,3450028
5330,2131055,5634972,3531195
5331,2160486,5608599,3491833
5332,2133052,5708969,3466472
5333,2135710,5631344,3443258
5334,2141984,5668455,3521102
5335,2127502,5601497,3482145
5336,2135694,5655854,3532171
5337,2126036,5654373,3506178
5338,2159859,5647246,3462471
5339,2125203,5658846,3492497
5340,2122610,5603198,3519944
5341,2102848,5638527,3522247
5342,2139196,5660642,3838629
5343,2093395,5671123,3482849
5344,2136786,5882260,3419914
5345,2122114,5646115,3503519
5346,2113010,5641321,3499276
5347,2156013,5660384,3574894
5348,2200863,5838996,3564059
5349,2113395,5825243,3517319
5350,2111649,5588720,3742492
5351,2132575,5663388,3509196
5352,2151639,5649687,3505467
5353,2108266,5657164,3555413
5354,2151987,5813071,3668525
5355,2159467,5779068,3491027
5356,2187418,5662964,3490028
5357,2141925,5875554,3520072
5358,2168145,5689620,3665974
5359,2127442,5678924,3459708
5360,2157129,5619211,3449876
5361,2100993,5603105,3551794
5362,2094344,5658826,3481409
5363,2129223,5611250,3474043
5364,2091013,5617480,3503656
5365,2205128,5644269,3589470
5366,2144383,5671071,3626365
5367,2204002,6023479,3540422
5368,2105156,5682246,3610375
5369,2384832,5759132,3586550
5370,2114700,5620770,3730799
5371,2148669,5709834,3482069
5372,2189192,5830740,3442095
5373,2139340,5649018,3449906
5374,2233057,5690694,3679098
5375,2142331,5662569,3593121
5376,2199001,5763376,3535606
5377,2176885,5734691,3444092
5378,2137188,5701663,3502302
5379,2139406,5635564,3552878
5380,2108357,5636292,3477236
5381,2128589,5648111,3453943
5382,2165546,5624593,3524491
5383,2118963,5587587,3472120
5384,2215807,5600787,3494519
5385,2168237,5788660,3477404
5386,2177073,5672281,3665751
5387,2182840,5768330,3570408
5388,2167602,5674812,3438113
5389,2140954,5592294,3480307
5390,2129200,5665644,3478591
5391,2120794,5677289,3571249
5392,2332686,5615292,3580382
5393,2119793,5868926,3490603
5394,2163994,5583721,3550776
5395,2176196,5726651,3522808
5396,2177780,5760344,3520922
5397,2123232,5703376,3567538
5398,2137045,5874822,3558593
5399,2150247,5696432,3674060
5400,2175206,5685292,3446604
5401,2138270,5847158,3511398
5402,2152098,5719912,3493432
5403,2164627,5581687,3506930
5404,2149041,5593036,3479865
5405,2131968,5715017,3571511
5406,2158861,5755077,3474143
5407,2138454,5680879,3503844
5408,2295864,5743485,3471752
5409,2121515,5665498,3442698
5410,2128840,5683602,3480907
5411,2170393,5648808,3581826
5412,2113674,5605687,3469765
5413,2125546,5637484,3479267
5414,2101644,5678791,3580864
5415,2086445,5717854,3495610
5416,2273625,5858892,3504833
5417,2158354,5856655,3453740
5418,2191342,5614396,3645868
5419,2172526,5718236,3527657
5420,2347580,5726088,3471641
5421,2122711,5618598,3498116
5422,2159985,5652647,3452272
5423,2141708,5623913,3429516
5424,2159278,5586608,3450214
5425,2097388,5702487,3538210
5426,2127127,5613339,3514370
5427,2151247,5703309,3547766
5428,2149879,5665562,3525007
5429,2123790,5693387,3501218
5430,2158182,5640289,3485990
5431,2136372,5718886,3517237
5432,2132677,5583083,3489802
5433,2130939,5703732,3530977
5434,2155083,5608564,3483660
5435,2108290,5608537,3584023
5436,2120268,5685129,3462572
5437,2135730,5634979,3487455
5438,2115514,5782222,3480596
5439,2135627,5698677,3461729
5440,2144897,5700057,3464552
5441,2126922,5607118,3503250
5442,2158746,5642125,3531097
5443,2161314,5614214,3501576
5444,2085494,5626942,3477255
5445,2132696,5699753,3487961
5446,2152112,5652717,3499664
5447,2142156,5674615,3499452
5448,2139192,5655276,3544508
5449,2129938,5709857,3485898
5450,2149575,5713064,3575257
5451,2124478,5792807,3584510
5452,2163179,5684081,3489154
5453,2172487,5744099,3497421
5454,2125658,5686156,3485286
5455,2187480,5600782,3463481
5456,2209669,5760317,3463526
5457,2136750,5750571,3519805
5458,2116120,5644206,3474769
5459,2154851,5668618,3534838
5460,2140212,5655582,3501466
5461,2121060,5614762,3469160
5462,2168785,5612232,3477803
5463,2151983,5596261,3460051
5464,2578610,5955271,3579393
5465,2118383,5723042,3658101
5466,2308927,5884727,3511893
5467,2205175,6076517,3562807
5468,2163238,5755685,3611196
5469,2404661,5902389,3560119
5470,2151429,5857719,3644707
5471,2162118,5712397,3484845
5472,2279721,6066152,3549944
5473,2123830,5736054,3539408
5474,2173887,5819930,3481821
5475,2120750,5609024,3486850
5476,2147493,5591764,3475557
5477,2170633,5623432,3485436
5478,2103032,5659312,3478424
5479,2126469,5661093,3684590
5480,2120100,5644889,3431889
5481,2344785,5661658,3498292
5482,2161121,5641356,3546286
5483,2131633,5644301,3459293
5484,2151431,5632727,3479456
5485,2129807,5724340,3488692
5486,2143023,5629561,3496144
5487,2097979,5654275,3464438
5488,2097627,5592877,3454211
5489,2126300,5678516,3441255
5490,2133422,5625841,3470131
5491,2160555,5619314,3467611
5492,2140676,5586551,3478125
5493,2131099,5663076,3538680
5494,2099252,5688467,3462750
5495,2155095,5689712,3506695
5496,2095901,5679071,3514904
5497,2170107,5635959,3486123
5498,2175995,5665209,3459685
5499,2119978,5618094,3549630
5500,2127965,5637656,3487613
5501,2378042,5594624,3503530
5502,2109077,5754348,3606350
5503,2196281,5680400,3580869
5504,2143132,5645278,3577088
5505,2230563,5645314,3505985
5506,2145952,5607870,3483669
5507,2106803,5644948,3518151
5508,2100573,5664961,3516111
5509,2101920,5682160,3506309
5510,2104887,5689443,3481586
5511,2147717,5688464,3521454
5512,2161417,5694202,3514680
5513,2172485,5651553,3445906
5514,2120731,5706767,3471784
5515,2142712,5668828,3543151
5516,2131354,5625579,3508379
5517,2119320,5636248,3490857
5518,2119881,5712593,3514482
5519,2107956,5646447,3478503
5520,2152007,5657923,3518332
5521,2143579,5647135,3567429
5522,2119296,5661107,3522555
5523,2115627,5648163,3487871
5524,2138057,5623198,3499626
5525,2120809,5649915,3461070
5526,2177509,5697240,3472781
5527,2114024,5637961,3674423
5528,2129782,5646033,3447573
5529,2143815,5613969,3490371
5530,2159390,5726680,3646688
5531,2114027,5713538,3505068
5532,2144531,5777456,3729248
5533,2131241,5706185,3467708
5534,2236060,5673892,3465871
5535,2111429,5704143,3500184
5536,2146017,5592064,3500971
5537,2144382,5644557,3529431
5538,2098400,5633880,3537190
5539,2137796,5941399,3568597
5540,2124876,5708106,3562007
5541,2134540,5675250,3485752
5542,2126776,5698089,3527650
5543,2190947,5877688,3522854
5544,2169650,5642349,3636743
5545,2124246,5921067,3855497
5546,2348412,5732367,3539611
5547,2112112,6002477,3515220
5548,2112489,5714739,3458645
5549,2089032,5689377,3509765
5550,2258701,5660432,3563086
5551,2203992,5727749,3612984
5552,2207161,5777524,3547780
5553,2205684,5761369,3489540
5554,2124247,5624992,3470238
5555,2179700,5707566,3427861
5556,2161381,5882681,3487441
5557,2140081,5687638,3653931
5558,2154441,5656463,3720533
5559,2196900,5834243,3865830
5560,2273032,6042890,3738024
5561,2247173,5975763,3920355
5562,2270630,5913385,3688191
5563,2530130,5896681,3648763
5564,2233617,5958320,3722189
5565,2229805,5881118,3712308
5566,2251496,5921208,3646957
5567,2227956,5901875,3671154
5568,2253567,6071257,3689879
5569,2253636,5886161,3679589
5570,2229423,5898283,3687806
5571,2226522,5989470,3656533
5572,2201943,5853620,3653867
5573,2273145,5889884,3636106
5574,2203244,5848995,3632626
5575,2219223,5879608,3717584
5576,2253387,5950047,3614899
5577,2231556,6010804,3681867
5578,2209097,5966339,3662682
5579,2294723,5942187,3641491
5580,2251993,5996837,3639051
5581,2238672,5918122,3646907
5582,2231324,5901411,3677802
5583,2218885,5925210,3728491
5584,2227358,5934032,3706518
5585,2214595,5967412,3699766
5586,2232064,5922155,3656309
5587,2339739,5885915,3624828
5588,2205576,5878374,3763609
5589,2238160,5961999,3664744
5590,2228996,5938889,3647353
5591,2239574,5896132,3663044
5592,2219645,5904323,3737222
5593,2221500,5920718,3691992
5594,2223299,5857284,3691024
5595,2249166,5937770,3672940
5596,2233181,6358293,3704629
5597,2282791,6201280,3709243
5598,2242473,5878594,3688828
5599,2553925,6005195,3702932
5600,2257325,6137513,3588060
5601,2206121,5957955,3622953
5602,2247318,5897363,3650311
5603,2242730,5867569,3631627
5604,2250482,6061382,3674890
5605,2226471,5889194,4029144
5606,2214363,5896209,3673932
5607,2394250,6053574,3710432
5608,2243813,5929842,3654808
5609,2292102,5985590,3618616
5610,2266218,5881991,3719902
5611,2233806,5988702,3824722
5612,2248095,6108877,3647203
5613,2292219,6005259,3851251
5614,2245446,5944397,1607440401
5615,2351847,5941164,3680695
5616,2249618,6148573,3798522
5617,2259483,5953765,3743106
5618,2209993,5868555,3661151
5619,2255800,5940504,3641443
5620,2304764,6090777,3715233
5621,2267077,6111035,3757011
5622,2197807,5930571,3635398
5623,2334373,5965839,3616228
5624,2232733,6196548,3789530
5625,2268459,5978080,3733167
5626,2270699,5981998,3704818
5627,2287569,6000667,3663161
5628,2225792,6015769,3713575
5629,2244513,5980945,3696698
5630,2256078,5873758,3675236
5631,2248443,5883549,3647935
5632,2204852,5904534,3660324
5633,2200350,5946496,3680770
5634,2244398,5952397,3604108
5635,2228824,5949933,3706238
5636,2232769,5904165,3649257
5637,2238707,5933229,3663520
5638,2235124,5872721,3672903
5639,2217215,5906981,3646477
5640,2218995,5924651,3644920
5641,2217001,5858620,3671306
5642,2196847,5917234,3652377
5643,2191724,5892146,3640177
5644,2231338,5884828,3749126
5645,2236935,5870315,3693704
5646,2196412,5952666,3633772
5647,2290511,5932035,3690797
5648,2263899,5914955,3651114
5649,2222808,5967434,3671173
5650,2242810,5859680,3653489
5651,2256617,6028905,3725453
5652,2256209,5993581,3759936
5653,2219847,5869525,3709393
5654,2257699,5898511,3696560
5655,2232176,5930932,3665627
5656,2209853,6274615,3675053
5657,2244343,5925307,3705833
5658,2238320,5917251,3673273
5659,2308679,6011257,3719717
5660,2285127,6146954,3667459
5661,2240125,5895841,3680540
5662,2227472,5893404,3664040
5663,2230397,5856464,3656729
5664,2213575,5898520,3678593
5665,2237529,5929270,3764044
5666,2217459,5918617,3706230
5667,2358747,5948456,3611381
5668,2348985,6234616,3603459
5669,2218497,5870406,3655165
5670,2195015,5908440,3640746
5671,2378178,6104631,3717290
5672,2285341,6039312,3612366
5673,2328499,6094000,3768925
5674,2263534,5933285,3805800
5675,2329284,5960757,3656509
5676,2242948,6053573,3675839
5677,2231570,5947409,3696252
5678,2279543,5954775,3681331
5679,2221092,6021649,3634457
5680,2220320,5916767,3624356
5681,2228090,5911975,3675678
5682,2221526,5931822,3620688
5683,2223857,6012535,3625839
5684,2237514,5905929,3686485
5685,2229056,6068287,3908868
5686,2208226,5826339,3615429
5687,2208113,5871342,3659453
5688,2253583,5996221,3734507
5689,2337355,6035716,3760556
5690,2224462,5858022,3727825
5691,2213355,5903709,3663632
5692,2235954,5865491,3636366
5693,2216403,5935066,3789749
5694,2277967,6013057,3761845
5695,2295603,6009466,3695279
5696,2271994,6079574,3722527
5697,2227144,5942591,3636816
5698,2224531,5881048,3651699
5699,2265638,5941538,3650552
5700,2218604,6082174,3695019
5701,2306693,6075347,3723850
5702,2315502,6021074,3675762
5703,2218473,6011923,3626332
5704,2273857,6288875,3717348
5705,2328115,6159374,3667937
5706,2250396,5966243,3659453
5707,2211993,5929518,3622340
5708,2247845,5883688,3661125
5709,2245756,5880602,3727701
5710,2208613,5892537,3646561
5711,2258049,5983206,3674590
5712,2276401,5945774,3683839
5713,2219355,6353273,3695758
5714,2292141,5917735,3760465
5715,2231156,5852959,3699183
5716,2238317,5952499,3872919
5717,2347257,5976329,3638262
5718,2244099,6184296,3924190
5719,2243105,5971502,3641851
5720,2271932,6007661,3684636
5721,2231144,5943013,3746625
5722,2226561,5920935,3651578
5723,2225043,6007741,3645048
5724,2212421,5975288,3651376
5725,2257778,5925933,3653893
5726,2226653,5884512,3868813
5727,2291670,6024384,3692913
5728,2387295,5966893,3721297
5729,2252856,5888255,3647931
5730,2208963,5877181,3860070
5731,2388542,6393673,4116238
5732,2300939,6127198,3761414
5733,2298490,6067713,3700274
5734,2270968,6078396,3965033
5735,2435306,6444857,3655612
5736,2270148,6477781,3905951
5737,2291833,6032245,3926131
5738,2384126,6187051,3794529
5739,2274709,6086821,3975846
5740,2275056,6013144,4178223
5741,2321541,6177716,3730149
5742,2263623,6223164,3756799
5743,2270072,6861596,4252959
5744,2393839,6044892,3713984
5745,2331368,6450711,3762766
5746,2272757,5985191,3825711
5747,2328589,6738123,3728803
5748,2304744,6823396,3771003
5749,2305134,6112213,3911716
5750,2281563,6067318,3685716
5751,2405328,6048144,3789092
5752,2248857,5970129,3711746
5753,2280785,6001170,3704717
5754,2236866,5980574,3779627
5755,2257189,5970243,3730534
5756,2278181,6081386,3681531
5757,2225994,6115781,3730236
5758,2220238,5888505,3702868
5759,2266399,5883548,3626181
5760,2244256,5934393,3654783
5761,2241705,5897593,3682742
5762,2229412,5961962,3718206
5763,2239742,5922496,3713831
5764,2233567,5970451,3655931
5765,2261998,5914472,3710394
5766,2198464,5870351,3655798
5767,2385551,6052291,3754586
5768,2250906,5999421,3598917
5769,2211967,5889727,3630674
5770,2255525,5907788,3633967
5771,2195541,5949667,3675926
5772,2237675,5889282,3688630
5773,2232021,6133617,6909773
5774,2291914,6018833,3649009
5775,2285333,6089826,3872940
5776,2644479,5974804,3620949
5777,2235687,6177915,3645721
5778,2236953,5957988,3762425
5779,2236919,5979032,3640672
5780,2313384,5921450,3645139
5781,2225194,5899144,3666354
5782,2242783,5922414,3673986
5783,2204286,5922584,3940589
5784,2335204,6008370,3738276
5785,2323408,5973390,3716809
5786,2271766,5928474,3667792
5787,2223924,5848409,3641277
5788,2264928,5901519,3640700
5789,2267407,5879218,3729976
5790,2252461,6139896,3585087
5791,2227190,5913938,3686343
5792,2214413,5936956,3655766
5793,2256729,5954961,3616583
5794,2236440,6018035,3656036
5795,2188106,5902525,3666857
5796,2247258,5934053,3730090
5797,2234155,5889561,3691561
5798,2231920,6040896,3706723
5799,2246179,5944055,3655629
5800,2623881,6067217,3674634
5801,2289505,5942632,3651828
5802,2235884,6011037,3713571
5803,2226826,5836966,3938580
5804,2256523,6049280,3702726
5805,2304310,5961386,3680827
5806,2262138,5991470,3685411
5807,2254510,5936422,3675103
5808,2249586,5964460,3696635
5809,2253729,6083813,3703814
5810,2251287,6287986,3721763
5811,2268548,6096898,3766884
5812,2377600,6079557,3675211
5813,2251777,5902046,3630844
5814,2255313,5978827,4054376
5815,2228898,5902171,3750247
5816,2263115,5898906,3682363
5817,2261492,5893166,3720534
5818,2240414,5988982,3634100
5819,2229719,6152409,3731980
